Timestamp for sample frequency every 1 min min, Temperature_Celsius,Relative_Humidity
2021-02-15 11:19:00,26.44,44.43
2021-02-15 11:20:00,26.43,44.41
2021-02-15 11:21:00,26.43,44.38
2021-02-15 11:22:00,26.44,44.31
2021-02-15 11:23:00,26.44,44.22
2021-02-15 11:24:00,26.43,44.16
2021-02-15 11:25:00,26.44,44.17
2021-02-15 11:26:00,26.43,44.02
2021-02-15 11:27:00,26.43,43.94
2021-02-15 11:28:00,26.44,43.98
2021-02-15 11:29:00,26.43,43.89
2021-02-15 11:30:00,26.44,43.89
2021-02-15 11:31:00,26.43,43.87
2021-02-15 11:32:00,26.44,43.92
2021-02-15 11:33:00,26.46,43.88
2021-02-15 11:34:00,26.44,43.9
2021-02-15 11:35:00,26.44,43.93
2021-02-15 11:36:00,26.43,43.97
2021-02-15 11:37:00,26.48,43.95
2021-02-15 11:38:00,26.47,44.03
2021-02-15 11:39:00,26.48,44.03
2021-02-15 11:40:00,26.47,44.04
2021-02-15 11:41:00,26.47,43.93
2021-02-15 11:42:00,26.47,43.94
2021-02-15 11:43:00,26.5,43.95
2021-02-15 11:44:00,26.48,43.93
2021-02-15 11:45:00,26.43,43.98
2021-02-15 11:46:00,26.47,43.94
2021-02-15 11:47:00,26.5,43.98
2021-02-15 11:48:00,26.48,43.96
2021-02-15 11:49:00,26.47,43.91
2021-02-15 11:50:00,26.5,43.91
2021-02-15 11:51:00,26.48,43.92
2021-02-15 11:52:00,26.48,43.91
2021-02-15 11:53:00,26.48,43.96
2021-02-15 11:54:00,26.51,43.99
2021-02-15 11:55:00,26.47,43.96
2021-02-15 11:56:00,26.47,43.99
2021-02-15 11:57:00,26.48,43.93
2021-02-15 11:58:00,26.43,43.9
2021-02-15 11:59:00,26.46,43.88
2021-02-15 12:00:00,26.46,43.94
2021-02-15 12:01:00,26.41,43.88
2021-02-15 12:02:00,26.46,43.89
2021-02-15 12:03:00,26.44,43.9
2021-02-15 12:04:00,26.44,43.97
2021-02-15 12:05:00,26.44,43.96
2021-02-15 12:06:00,26.41,44.02
2021-02-15 12:07:00,26.4,44.01
2021-02-15 12:08:00,26.38,44.09
2021-02-15 12:09:00,26.41,44.16
2021-02-15 12:10:00,26.38,44.14
2021-02-15 12:11:00,26.4,44.14
2021-02-15 12:12:00,26.38,44.18
2021-02-15 12:13:00,26.38,44.17
2021-02-15 12:14:00,26.37,44.19
2021-02-15 12:15:00,26.38,44.25
2021-02-15 12:16:00,26.36,44.23
2021-02-15 12:17:00,26.4,44.22
2021-02-15 12:18:00,26.36,44.27
2021-02-15 12:19:00,26.37,44.3
2021-02-15 12:20:00,26.36,44.3
2021-02-15 12:21:00,26.36,44.25
2021-02-15 12:22:00,26.34,44.27
2021-02-15 12:23:00,26.33,44.27
2021-02-15 12:24:00,26.33,44.29
2021-02-15 12:25:00,26.34,44.37
2021-02-15 12:26:00,26.33,44.4
2021-02-15 12:27:00,26.34,44.42
2021-02-15 12:28:00,26.33,44.37
2021-02-15 12:29:00,26.33,44.33
2021-02-15 12:30:00,26.29,44.39
2021-02-15 12:31:00,26.29,44.31
2021-02-15 12:32:00,26.27,44.33
2021-02-15 12:33:00,26.27,44.29
2021-02-15 12:34:00,26.27,44.29
2021-02-15 12:35:00,26.24,44.27
2021-02-15 12:36:00,26.23,44.29
2021-02-15 12:37:00,26.24,44.36
2021-02-15 12:38:00,26.22,44.35
2021-02-15 12:39:00,26.22,44.38
2021-02-15 12:40:00,26.22,44.46
2021-02-15 12:41:00,26.22,44.54
2021-02-15 12:42:00,26.23,44.57
2021-02-15 12:43:00,26.23,44.57
2021-02-15 12:44:00,26.27,44.62
2021-02-15 12:45:00,26.22,44.46
2021-02-15 12:46:00,26.2,44.47
2021-02-15 12:47:00,26.23,44.45
2021-02-15 12:48:00,26.22,44.53
2021-02-15 12:49:00,26.22,44.46
2021-02-15 12:50:00,26.22,44.48
2021-02-15 12:51:00,26.2,44.6
2021-02-15 12:52:00,26.19,44.57
2021-02-15 12:53:00,26.17,44.54
2021-02-15 12:54:00,26.16,44.59
2021-02-15 12:55:00,26.17,44.63
2021-02-15 12:56:00,26.19,44.61
2021-02-15 12:57:00,26.17,44.63
2021-02-15 12:58:00,26.17,44.72
2021-02-15 12:59:00,26.16,44.7
2021-02-15 13:00:00,26.14,44.71
2021-02-15 13:01:00,26.11,44.78
2021-02-15 13:02:00,26.11,44.74
2021-02-15 13:03:00,26.11,44.78
2021-02-15 13:04:00,26.13,44.78
2021-02-15 13:05:00,26.13,44.78
2021-02-15 13:06:00,26.09,44.73
2021-02-15 13:07:00,26.09,44.77
2021-02-15 13:08:00,26.04,44.75
2021-02-15 13:09:00,26.07,44.79
2021-02-15 13:10:00,26.07,44.75
2021-02-15 13:11:00,26.07,44.85
2021-02-15 13:12:00,26.07,44.85
2021-02-15 13:13:00,26.06,44.92
2021-02-15 13:14:00,26.07,44.84
2021-02-15 13:15:00,26.06,44.91
2021-02-15 13:16:00,26.06,44.78
2021-02-15 13:17:00,26.09,44.8
2021-02-15 13:18:00,26.07,44.83
2021-02-15 13:19:00,26.06,44.81
2021-02-15 13:20:00,26.04,44.93
2021-02-15 13:21:00,26.07,44.89
2021-02-15 13:22:00,26.07,44.89
2021-02-15 13:23:00,26.07,44.85
2021-02-15 13:24:00,26.06,44.94
2021-02-15 13:25:00,26.04,44.88
2021-02-15 13:26:00,26.03,44.9
2021-02-15 13:27:00,26.07,44.84
2021-02-15 13:28:00,26.02,44.85
2021-02-15 13:29:00,26.03,44.88
2021-02-15 13:30:00,26.04,44.81
2021-02-15 13:31:00,26.02,44.86
2021-02-15 13:32:00,26.02,44.85
2021-02-15 13:33:00,26.03,44.93
2021-02-15 13:34:00,26.03,44.96
2021-02-15 13:35:00,26.04,45.15
2021-02-15 13:36:00,26.09,45.18
2021-02-15 13:37:00,26.09,45.17
2021-02-15 13:38:00,26.1,45.12
2021-02-15 13:39:00,26.07,45.06
2021-02-15 13:40:00,26.03,45.1
2021-02-15 13:41:00,26.03,44.9
2021-02-15 13:42:00,26.02,44.98
2021-02-15 13:43:00,26.03,44.96
2021-02-15 13:44:00,26.02,45
2021-02-15 13:45:00,26.02,44.87
2021-02-15 13:46:00,26,44.9
2021-02-15 13:47:00,26.04,44.86
2021-02-15 13:48:00,26.03,44.79
2021-02-15 13:49:00,26.02,44.9
2021-02-15 13:50:00,26.02,44.87
2021-02-15 13:51:00,25.98,44.9
2021-02-15 13:52:00,26,44.89
2021-02-15 13:53:00,26,44.87
2021-02-15 13:54:00,26,44.94
2021-02-15 13:55:00,26,44.94
2021-02-15 13:56:00,26.02,45.02
2021-02-15 13:57:00,26.03,44.96
2021-02-15 13:58:00,26,45.06
2021-02-15 13:59:00,25.99,45.08
2021-02-15 14:00:00,25.99,45.2
2021-02-15 14:01:00,26.02,45.28
2021-02-15 14:02:00,26.02,45.2
2021-02-15 14:03:00,26,45.21
2021-02-15 14:04:00,26.02,45.12
2021-02-15 14:05:00,25.98,45.25
2021-02-15 14:06:00,25.98,45.12
2021-02-15 14:07:00,26.02,45.35
2021-02-15 14:08:00,26.03,45.12
2021-02-15 14:09:00,26.06,45.23
2021-02-15 14:10:00,26,45.4
2021-02-15 14:11:00,26.02,45.17
2021-02-15 14:12:00,26.02,45.11
2021-02-15 14:13:00,25.99,45.08
2021-02-15 14:14:00,25.99,45.06
2021-02-15 14:15:00,26.02,45.16
2021-02-15 14:16:00,26.02,45.01
2021-02-15 14:17:00,26.06,45.06
2021-02-15 14:18:00,26.04,44.97
2021-02-15 14:19:00,26.04,45.07
2021-02-15 14:20:00,25.99,44.97
2021-02-15 14:21:00,26.03,44.97
2021-02-15 14:22:00,26.02,45.04
2021-02-15 14:23:00,26.02,44.98
2021-02-15 14:24:00,26.02,45.04
2021-02-15 14:25:00,26.03,45.03
2021-02-15 14:26:00,26.04,45.02
2021-02-15 14:27:00,26.03,45.07
2021-02-15 14:28:00,26,45.05
2021-02-15 14:29:00,26.03,45.11
2021-02-15 14:30:00,26.02,45.05
2021-02-15 14:31:00,26.03,45.01
2021-02-15 14:32:00,26.03,44.97
2021-02-15 14:33:00,26.03,45
2021-02-15 14:34:00,26.06,45.03
2021-02-15 14:35:00,26.03,44.99
2021-02-15 14:36:00,26.02,44.98
2021-02-15 14:37:00,26.02,44.97
2021-02-15 14:38:00,26.03,44.96
2021-02-15 14:39:00,26.03,44.97
2021-02-15 14:40:00,26.07,45.02
2021-02-15 14:41:00,26.06,45
2021-02-15 14:42:00,26.06,45.13
2021-02-15 14:43:00,26.07,44.98
2021-02-15 14:44:00,26.04,44.95
2021-02-15 14:45:00,26.03,44.85
2021-02-15 14:46:00,26.04,44.88
2021-02-15 14:47:00,26.04,44.81
2021-02-15 14:48:00,26.04,44.84
2021-02-15 14:49:00,26.02,44.87
2021-02-15 14:50:00,26.03,44.84
2021-02-15 14:51:00,26.02,44.85
2021-02-15 14:52:00,26.03,44.85
2021-02-15 14:53:00,26.04,44.89
2021-02-15 14:54:00,26.02,44.89
2021-02-15 14:55:00,26.04,44.84
2021-02-15 14:56:00,26.02,44.82
2021-02-15 14:57:00,26,44.86
2021-02-15 14:58:00,25.98,44.94
2021-02-15 14:59:00,25.99,44.88
2021-02-15 15:00:00,25.98,44.91
2021-02-15 15:01:00,25.98,44.96
2021-02-15 15:02:00,25.99,44.86
2021-02-15 15:03:00,25.99,44.91
2021-02-15 15:04:00,25.98,44.98
2021-02-15 15:05:00,25.99,44.97
2021-02-15 15:06:00,25.95,45
2021-02-15 15:07:00,25.98,44.98
2021-02-15 15:08:00,25.96,44.91
2021-02-15 15:09:00,25.98,44.75
2021-02-15 15:10:00,25.96,44.91
2021-02-15 15:11:00,25.96,45.06
2021-02-15 15:12:00,25.98,45.06
2021-02-15 15:13:00,25.98,45.09
2021-02-15 15:14:00,25.98,45.05
2021-02-15 15:15:00,25.96,45.02
2021-02-15 15:16:00,26,45.05
2021-02-15 15:17:00,25.99,44.97
2021-02-15 15:18:00,25.99,44.98
2021-02-15 15:19:00,25.95,45
2021-02-15 15:20:00,25.98,45.01
2021-02-15 15:21:00,25.98,44.98
2021-02-15 15:22:00,25.93,45.05
2021-02-15 15:23:00,25.96,45.07
2021-02-15 15:24:00,25.95,45.03
2021-02-15 15:25:00,25.93,45.03
2021-02-15 15:26:00,25.93,45.03
2021-02-15 15:27:00,25.93,44.99
2021-02-15 15:28:00,25.9,45.05
2021-02-15 15:29:00,25.92,45.07
2021-02-15 15:30:00,25.92,45.07
2021-02-15 15:31:00,25.9,45.07
2021-02-15 15:32:00,25.9,45.09
2021-02-15 15:33:00,25.92,45.08
2021-02-15 15:34:00,25.89,45.11
2021-02-15 15:35:00,25.89,45.09
2021-02-15 15:36:00,25.88,45.12
2021-02-15 15:37:00,25.86,45.1
2021-02-15 15:38:00,25.88,45.12
2021-02-15 15:39:00,25.89,45.08
2021-02-15 15:40:00,25.88,45.12
2021-02-15 15:41:00,25.89,45.06
2021-02-15 15:42:00,25.86,45.07
2021-02-15 15:43:00,25.86,45.07
2021-02-15 15:44:00,25.86,45.09
2021-02-15 15:45:00,25.85,45
2021-02-15 15:46:00,25.88,45.07
2021-02-15 15:47:00,25.89,45.01
2021-02-15 15:48:00,25.88,45
2021-02-15 15:49:00,25.86,44.96
2021-02-15 15:50:00,25.88,44.98
2021-02-15 15:51:00,25.88,45.01
2021-02-15 15:52:00,25.86,44.99
2021-02-15 15:53:00,25.88,45.05
2021-02-15 15:54:00,25.88,44.98
2021-02-15 15:55:00,25.85,45.07
2021-02-15 15:56:00,25.85,45.02
2021-02-15 15:57:00,25.85,45.1
2021-02-15 15:58:00,25.83,45.12
2021-02-15 15:59:00,25.86,45.09
2021-02-15 16:00:00,25.85,45.11
2021-02-15 16:01:00,25.82,45.01
2021-02-15 16:02:00,25.83,45.03
2021-02-15 16:03:00,25.82,45.06
2021-02-15 16:04:00,25.81,45.15
2021-02-15 16:05:00,25.81,45.12
2021-02-15 16:06:00,25.79,45.12
2021-02-15 16:07:00,25.81,45.18
2021-02-15 16:08:00,25.82,45.04
2021-02-15 16:09:00,25.81,45.05
2021-02-15 16:10:00,25.79,44.98
2021-02-15 16:11:00,25.78,45.05
2021-02-15 16:12:00,25.78,45.08
2021-02-15 16:13:00,25.79,45
2021-02-15 16:14:00,25.82,45.1
2021-02-15 16:15:00,25.79,45
2021-02-15 16:16:00,25.79,44.97
2021-02-15 16:17:00,25.79,44.96
2021-02-15 16:18:00,25.78,45.01
2021-02-15 16:19:00,25.81,45.05
2021-02-15 16:20:00,25.81,45.07
2021-02-15 16:21:00,25.79,45.16
2021-02-15 16:22:00,25.81,45.08
2021-02-15 16:23:00,25.78,45.04
2021-02-15 16:24:00,25.76,45.03
2021-02-15 16:25:00,25.79,45.05
2021-02-15 16:26:00,25.79,45.12
2021-02-15 16:27:00,25.79,45.12
2021-02-15 16:28:00,25.78,45.23
2021-02-15 16:29:00,25.79,45.07
2021-02-15 16:30:00,25.78,45.11
2021-02-15 16:31:00,25.79,45.04
2021-02-15 16:32:00,25.76,45.05
2021-02-15 16:33:00,25.75,45.1
2021-02-15 16:34:00,25.75,45.05
2021-02-15 16:35:00,25.73,45.14
2021-02-15 16:36:00,25.76,45.07
2021-02-15 16:37:00,25.75,45.06
2021-02-15 16:38:00,25.73,45.05
2021-02-15 16:39:00,25.73,45.03
2021-02-15 16:40:00,25.73,45.11
2021-02-15 16:41:00,25.73,45.11
2021-02-15 16:42:00,25.75,45.25
2021-02-15 16:43:00,25.73,45.13
2021-02-15 16:44:00,25.73,45.11
2021-02-15 16:45:00,25.71,45.21
2021-02-15 16:46:00,25.75,45.13
2021-02-15 16:47:00,25.73,45.15
2021-02-15 16:48:00,25.75,45.06
2021-02-15 16:49:00,25.73,45.09
2021-02-15 16:50:00,25.75,45.05
2021-02-15 16:51:00,25.72,45.07
2021-02-15 16:52:00,25.73,45.13
2021-02-15 16:53:00,25.75,45.07
2021-02-15 16:54:00,25.72,45.13
2021-02-15 16:55:00,25.72,45.06
2021-02-15 16:56:00,25.72,45.17
2021-02-15 16:57:00,25.71,45.05
2021-02-15 16:58:00,25.71,45.05
2021-02-15 16:59:00,25.73,45.06
2021-02-15 17:00:00,25.72,45.06
2021-02-15 17:01:00,25.69,45.11
2021-02-15 17:02:00,25.68,45.13
2021-02-15 17:03:00,25.71,45.19
2021-02-15 17:04:00,25.69,45.22
2021-02-15 17:05:00,25.68,45.26
2021-02-15 17:06:00,25.69,45.3
2021-02-15 17:07:00,25.71,45.26
2021-02-15 17:08:00,25.68,45.2
2021-02-15 17:09:00,25.69,45.31
2021-02-15 17:10:00,25.69,45.32
2021-02-15 17:11:00,25.67,45.28
2021-02-15 17:12:00,25.68,45.29
2021-02-15 17:13:00,25.69,45.32
2021-02-15 17:14:00,25.68,45.22
2021-02-15 17:15:00,25.68,45.29
2021-02-15 17:16:00,25.69,45.28
2021-02-15 17:17:00,25.69,45.3
2021-02-15 17:18:00,25.71,45.33
2021-02-15 17:19:00,25.68,45.29
2021-02-15 17:20:00,25.68,45.4
2021-02-15 17:21:00,25.68,45.36
2021-02-15 17:22:00,25.68,45.35
2021-02-15 17:23:00,25.72,45.32
2021-02-15 17:24:00,25.71,45.25
2021-02-15 17:25:00,25.69,45.32
2021-02-15 17:26:00,25.69,45.35
2021-02-15 17:27:00,25.68,45.35
2021-02-15 17:28:00,25.69,45.37
2021-02-15 17:29:00,25.68,45.36
2021-02-15 17:30:00,25.71,45.42
2021-02-15 17:31:00,25.68,45.4
2021-02-15 17:32:00,25.71,45.44
2021-02-15 17:33:00,25.71,45.42
2021-02-15 17:34:00,25.71,45.42
2021-02-15 17:35:00,25.69,45.45
2021-02-15 17:36:00,25.71,45.42
2021-02-15 17:37:00,25.71,45.38
2021-02-15 17:38:00,25.68,45.42
2021-02-15 17:39:00,25.68,45.39
2021-02-15 17:40:00,25.68,45.35
2021-02-15 17:41:00,25.67,45.36
2021-02-15 17:42:00,25.68,45.38
2021-02-15 17:43:00,25.68,45.34
2021-02-15 17:44:00,25.68,45.32
2021-02-15 17:45:00,25.69,45.38
2021-02-15 17:46:00,25.71,45.34
2021-02-15 17:47:00,25.69,45.3
2021-02-15 17:48:00,25.68,45.34
2021-02-15 17:49:00,25.69,45.31
2021-02-15 17:50:00,25.68,45.32
2021-02-15 17:51:00,25.68,45.36
2021-02-15 17:52:00,25.67,45.49
2021-02-15 17:53:00,25.68,45.5
2021-02-15 17:54:00,25.71,45.57
2021-02-15 17:55:00,25.67,45.43
2021-02-15 17:56:00,25.67,45.35
2021-02-15 17:57:00,25.68,45.29
2021-02-15 17:58:00,25.67,45.13
2021-02-15 17:59:00,25.68,45.16
2021-02-15 18:00:00,25.67,45.02
2021-02-15 18:01:00,25.68,45.06
2021-02-15 18:02:00,25.64,45.05
2021-02-15 18:03:00,25.68,45.02
2021-02-15 18:04:00,25.67,45.04
2021-02-15 18:05:00,25.64,45.03
2021-02-15 18:06:00,25.67,45.04
2021-02-15 18:07:00,25.64,45.06
2021-02-15 18:08:00,25.64,45.14
2021-02-15 18:09:00,25.62,45.17
2021-02-15 18:10:00,25.65,45.2
2021-02-15 18:11:00,25.64,45.22
2021-02-15 18:12:00,25.64,45.17
2021-02-15 18:13:00,25.65,45.14
2021-02-15 18:14:00,25.64,45.16
2021-02-15 18:15:00,25.65,45.21
2021-02-15 18:16:00,25.69,45.13
2021-02-15 18:17:00,25.71,45.16
2021-02-15 18:18:00,25.69,45.19
2021-02-15 18:19:00,25.71,45.18
2021-02-15 18:20:00,25.65,45.18
2021-02-15 18:21:00,25.68,45.12
2021-02-15 18:22:00,25.68,45.15
2021-02-15 18:23:00,25.68,45.15
2021-02-15 18:24:00,25.71,45.11
2021-02-15 18:25:00,25.69,45.15
2021-02-15 18:26:00,25.68,45.16
2021-02-15 18:27:00,25.68,45.19
2021-02-15 18:28:00,25.67,45.23
2021-02-15 18:29:00,25.69,45.23
2021-02-15 18:30:00,25.69,45.11
2021-02-15 18:31:00,25.71,45.07
2021-02-15 18:32:00,25.71,45.1
2021-02-15 18:33:00,25.69,45.08
2021-02-15 18:34:00,25.69,45.09
2021-02-15 18:35:00,25.71,45.14
2021-02-15 18:36:00,25.67,45.14
2021-02-15 18:37:00,25.71,45.15
2021-02-15 18:38:00,25.72,45.14
2021-02-15 18:39:00,25.68,45.09
2021-02-15 18:40:00,25.68,45.11
2021-02-15 18:41:00,25.68,45.12
2021-02-15 18:42:00,25.69,45.12
2021-02-15 18:43:00,25.71,45.1
2021-02-15 18:44:00,25.69,45.11
2021-02-15 18:45:00,25.72,45.07
2021-02-15 18:46:00,25.71,45.04
2021-02-15 18:47:00,25.73,45.03
2021-02-15 18:48:00,25.72,45.03
2021-02-15 18:49:00,25.73,45.03
2021-02-15 18:50:00,25.75,45.09
2021-02-15 18:51:00,25.75,45.07
2021-02-15 18:52:00,25.75,45.07
2021-02-15 18:53:00,25.73,45.03
2021-02-15 18:54:00,25.75,45.06
2021-02-15 18:55:00,25.76,44.99
2021-02-15 18:56:00,25.75,45
2021-02-15 18:57:00,25.75,45.02
2021-02-15 18:58:00,25.79,45
2021-02-15 18:59:00,25.78,44.86
2021-02-15 19:00:00,25.79,44.86
2021-02-15 19:01:00,25.78,44.91
2021-02-15 19:02:00,25.78,44.94
2021-02-15 19:03:00,25.79,45.02
2021-02-15 19:04:00,25.78,45.09
2021-02-15 19:05:00,25.79,45.02
2021-02-15 19:06:00,25.79,45.01
2021-02-15 19:07:00,25.82,45
2021-02-15 19:08:00,25.81,44.99
2021-02-15 19:09:00,25.81,44.97
2021-02-15 19:10:00,25.79,45.02
2021-02-15 19:11:00,25.82,44.97
2021-02-15 19:12:00,25.79,44.96
2021-02-15 19:13:00,25.79,45
2021-02-15 19:14:00,25.81,44.97
2021-02-15 19:15:00,25.83,44.92
2021-02-15 19:16:00,25.83,44.85
2021-02-15 19:17:00,25.86,44.84
2021-02-15 19:18:00,25.86,44.85
2021-02-15 19:19:00,25.86,44.83
2021-02-15 19:20:00,25.86,44.87
2021-02-15 19:21:00,25.88,44.89
2021-02-15 19:22:00,25.88,44.83
2021-02-15 19:23:00,25.88,44.78
2021-02-15 19:24:00,25.89,44.78
2021-02-15 19:25:00,25.88,44.76
2021-02-15 19:26:00,25.86,44.75
2021-02-15 19:27:00,25.86,44.76
2021-02-15 19:28:00,25.88,44.79
2021-02-15 19:29:00,25.89,44.76
2021-02-15 19:30:00,25.89,44.74
2021-02-15 19:31:00,25.88,44.75
2021-02-15 19:32:00,25.89,44.74
2021-02-15 19:33:00,25.9,44.71
2021-02-15 19:34:00,25.9,44.74
2021-02-15 19:35:00,25.92,44.71
2021-02-15 19:36:00,25.9,44.66
2021-02-15 19:37:00,25.88,44.62
2021-02-15 19:38:00,25.92,44.58
2021-02-15 19:39:00,25.92,44.55
2021-02-15 19:40:00,25.93,44.56
2021-02-15 19:41:00,25.93,44.59
2021-02-15 19:42:00,25.9,44.6
2021-02-15 19:43:00,25.92,44.6
2021-02-15 19:44:00,25.93,44.59
2021-02-15 19:45:00,25.92,44.56
2021-02-15 19:46:00,25.95,44.55
2021-02-15 19:47:00,25.95,44.52
2021-02-15 19:48:00,25.95,44.55
2021-02-15 19:49:00,25.95,44.52
2021-02-15 19:50:00,25.96,44.51
2021-02-15 19:51:00,25.96,44.5
2021-02-15 19:52:00,25.98,44.46
2021-02-15 19:53:00,26,44.45
2021-02-15 19:54:00,25.96,44.48
2021-02-15 19:55:00,25.99,44.49
2021-02-15 19:56:00,25.99,44.48
2021-02-15 19:57:00,25.98,44.47
2021-02-15 19:58:00,25.99,44.43
2021-02-15 19:59:00,25.98,44.39
2021-02-15 20:00:00,26,44.42
2021-02-15 20:01:00,25.99,44.4
2021-02-15 20:02:00,25.99,44.42
2021-02-15 20:03:00,25.99,44.42
2021-02-15 20:04:00,25.98,44.45
2021-02-15 20:05:00,25.99,44.41
2021-02-15 20:06:00,26,44.4
2021-02-15 20:07:00,26,44.35
2021-02-15 20:08:00,26.03,44.34
2021-02-15 20:09:00,26,44.35
2021-02-15 20:10:00,26,44.37
2021-02-15 20:11:00,26.02,44.41
2021-02-15 20:12:00,26.02,44.36
2021-02-15 20:13:00,26,44.37
2021-02-15 20:14:00,26.02,44.3
2021-02-15 20:15:00,26.03,44.37
2021-02-15 20:16:00,26.03,44.29
2021-02-15 20:17:00,26.04,44.33
2021-02-15 20:18:00,26.03,44.26
2021-02-15 20:19:00,26.06,44.29
2021-02-15 20:20:00,26.06,44.25
2021-02-15 20:21:00,26.04,44.26
2021-02-15 20:22:00,26.07,44.28
2021-02-15 20:23:00,26.04,44.28
2021-02-15 20:24:00,26.06,44.26
2021-02-15 20:25:00,26.06,44.22
2021-02-15 20:26:00,26.03,44.22
2021-02-15 20:27:00,26.04,44.22
2021-02-15 20:28:00,26.07,44.28
2021-02-15 20:29:00,26.07,44.27
2021-02-15 20:30:00,26.06,44.25
2021-02-15 20:31:00,26.06,44.24
2021-02-15 20:32:00,26.07,44.27
2021-02-15 20:33:00,26.06,44.24
2021-02-15 20:34:00,26.07,44.19
2021-02-15 20:35:00,26.07,44.24
2021-02-15 20:36:00,26.09,44.26
2021-02-15 20:37:00,26.07,44.24
2021-02-15 20:38:00,26.07,44.21
2021-02-15 20:39:00,26.09,44.2
2021-02-15 20:40:00,26.09,44.23
2021-02-15 20:41:00,26.09,44.12
2021-02-15 20:42:00,26.07,44.17
2021-02-15 20:43:00,26.07,44.17
2021-02-15 20:44:00,26.09,44.18
2021-02-15 20:45:00,26.07,44.17
2021-02-15 20:46:00,26.09,44.13
2021-02-15 20:47:00,26.1,44.08
2021-02-15 20:48:00,26.11,44.05
2021-02-15 20:49:00,26.1,44.09
2021-02-15 20:50:00,26.07,44.1
2021-02-15 20:51:00,26.07,44.1
2021-02-15 20:52:00,26.06,44.15
2021-02-15 20:53:00,26,44.27
2021-02-15 20:54:00,25.99,44.26
2021-02-15 20:55:00,25.96,44.27
2021-02-15 20:56:00,25.9,44.33
2021-02-15 20:57:00,25.88,44.38
2021-02-15 20:58:00,25.88,44.49
2021-02-15 20:59:00,25.83,44.53
2021-02-15 21:00:00,25.78,44.56
2021-02-15 21:01:00,25.78,44.57
2021-02-15 21:02:00,25.73,44.61
2021-02-15 21:03:00,25.71,44.62
2021-02-15 21:04:00,25.68,44.68
2021-02-15 21:05:00,25.67,44.79
2021-02-15 21:06:00,25.62,44.78
2021-02-15 21:07:00,25.6,44.82
2021-02-15 21:08:00,25.58,44.92
2021-02-15 21:09:00,25.55,44.91
2021-02-15 21:10:00,25.52,44.99
2021-02-15 21:11:00,25.48,44.97
2021-02-15 21:12:00,25.45,45.06
2021-02-15 21:13:00,25.44,45.16
2021-02-15 21:14:00,25.42,45.2
2021-02-15 21:15:00,25.37,45.2
2021-02-15 21:16:00,25.38,45.22
2021-02-15 21:17:00,25.38,45.25
2021-02-15 21:18:00,25.35,45.24
2021-02-15 21:19:00,25.33,45.29
2021-02-15 21:20:00,25.3,45.36
2021-02-15 21:21:00,25.3,45.39
2021-02-15 21:22:00,25.27,45.41
2021-02-15 21:23:00,25.25,45.42
2021-02-15 21:24:00,25.25,45.42
2021-02-15 21:25:00,25.23,45.45
2021-02-15 21:26:00,25.21,45.47
2021-02-15 21:27:00,25.2,45.62
2021-02-15 21:28:00,25.17,45.59
2021-02-15 21:29:00,25.17,45.63
2021-02-15 21:30:00,25.16,45.64
2021-02-15 21:31:00,25.13,45.68
2021-02-15 21:32:00,25.14,45.72
2021-02-15 21:33:00,25.12,45.74
2021-02-15 21:34:00,25.12,45.8
2021-02-15 21:35:00,25.09,45.79
2021-02-15 21:36:00,25.09,45.86
2021-02-15 21:37:00,25.06,45.85
2021-02-15 21:38:00,25.06,45.85
2021-02-15 21:39:00,25.06,45.86
2021-02-15 21:40:00,25.04,45.9
2021-02-15 21:41:00,25.03,45.92
2021-02-15 21:42:00,25.03,45.88
2021-02-15 21:43:00,25.02,45.96
2021-02-15 21:44:00,25.02,45.89
2021-02-15 21:45:00,25.02,45.89
2021-02-15 21:46:00,25.03,45.91
2021-02-15 21:47:00,24.99,46.07
2021-02-15 21:48:00,24.99,46.22
2021-02-15 21:49:00,24.97,46.27
2021-02-15 21:50:00,24.97,46.29
2021-02-15 21:51:00,24.96,46.3
2021-02-15 21:52:00,24.94,46.31
2021-02-15 21:53:00,24.94,46.35
2021-02-15 21:54:00,24.94,46.38
2021-02-15 21:55:00,24.93,46.37
2021-02-15 21:56:00,24.94,46.36
2021-02-15 21:57:00,24.93,46.36
2021-02-15 21:58:00,24.93,46.35
2021-02-15 21:59:00,24.91,46.41
2021-02-15 22:00:00,24.9,46.42
2021-02-15 22:01:00,24.9,46.4
2021-02-15 22:02:00,24.9,46.38
2021-02-15 22:03:00,24.9,46.36
2021-02-15 22:04:00,24.89,46.31
2021-02-15 22:05:00,24.87,46.35
2021-02-15 22:06:00,24.87,46.37
2021-02-15 22:07:00,24.87,46.4
2021-02-15 22:08:00,24.86,46.39
2021-02-15 22:09:00,24.86,46.39
2021-02-15 22:10:00,24.86,46.41
2021-02-15 22:11:00,24.86,46.36
2021-02-15 22:12:00,24.85,46.39
2021-02-15 22:13:00,24.85,46.43
2021-02-15 22:14:00,24.83,46.43
2021-02-15 22:15:00,24.83,46.43
2021-02-15 22:16:00,24.85,46.4
2021-02-15 22:17:00,24.85,46.42
2021-02-15 22:18:00,24.86,46.41
2021-02-15 22:19:00,24.85,46.32
2021-02-15 22:20:00,24.83,46.39
2021-02-15 22:21:00,24.83,46.39
2021-02-15 22:22:00,24.82,46.43
2021-02-15 22:23:00,24.83,46.42
2021-02-15 22:24:00,24.82,46.41
2021-02-15 22:25:00,24.83,46.44
