Experiment Name:,Exp_20210302_3

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
I109A2,,4083558,146,209,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45372.77,1.62,2.32,1.0,1422.9,1149.4,0.4,1306.7,560.9,0.6,1324.4,546.9,20237.49 %,37.91 %,83.60 %,121.4,502.2,457.2,24288.37 %,40.49 %,172.72 %,238.2,576.2,1985.2,6.6,5311.6,38079.9,2.1,4752.4,22726.6,2.4,4774.5,18859.1,11039.19 %,48.23 %,64.61 %,264.9,2302.8,12184.9,24107.30 %,48.17 %,159.56 %,1598.0,2558.8,60760.4,29.3,23725.6,1027.9,20.4,21282.2,75.8,28.6,23431.6,61.8,870.38 %,41.85 %,403.52 %,248.9,9806.3,249.4,1032.59 %,46.61 %,811.00 %,302.4,11058.8,8336.5,2.1,260.2,59.5,1.4,195.1,25.3,2.2,257.4,27.0,9259.51 %,107.82 %,774.25 %,203.7,277.5,209.0,9773.56 %,110.58 %,477.80 %,207.7,287.7,284.3,19.9,1072.2,68.9,14.4,1070.8,42.9,20.3,1074.9,43.2,890.38 %,4.46 %,434.75 %,180.6,47.9,187.9,941.74 %,5.24 %,387.74 %,187.6,56.1,267.1
I109A3,,4042409,141,180,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44915.46,1.57,2.00,1.0,1457.0,1062.3,0.3,1326.7,571.8,0.5,1372.8,553.8,24284.99 %,42.00 %,91.47 %,121.4,576.6,506.5,23602.14 %,44.94 %,140.69 %,239.7,654.9,1494.6,6.2,5572.1,35986.3,2.3,4918.2,23638.2,2.7,4891.9,19678.8,9807.12 %,47.98 %,71.67 %,264.8,2347.0,14103.8,10333.37 %,59.75 %,122.53 %,645.5,3329.3,44095.1,29.1,23770.6,654.3,20.3,20797.5,41.9,28.5,24554.9,36.8,873.95 %,37.81 %,731.64 %,249.1,9284.3,269.6,1022.42 %,49.28 %,583.48 %,297.2,11714.6,3817.7,2.4,292.8,74.9,1.5,203.9,50.7,2.3,279.7,68.6,8869.82 %,97.53 %,321.36 %,204.0,272.8,220.6,8633.69 %,108.76 %,358.51 %,207.8,318.4,268.7,19.8,1057.3,50.2,14.3,1055.1,22.5,20.3,1069.0,30.2,891.45 %,4.08 %,630.97 %,180.8,43.6,190.6,948.59 %,6.27 %,502.02 %,187.7,66.3,252.2
I110A1,,4128153,142,217,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45868.14,1.58,2.41,0.9,1373.6,1270.1,0.3,1254.7,612.4,0.5,1284.3,567.4,24284.99 %,37.37 %,100.57 %,121.4,479.9,570.7,21176.36 %,43.18 %,148.84 %,198.0,593.1,1890.4,6.9,5146.8,40715.7,2.3,4645.6,23647.4,2.5,5005.3,18590.2,10591.69 %,46.38 %,71.57 %,264.8,2321.5,13305.7,16629.34 %,43.78 %,144.27 %,1144.5,2253.4,58739.3,29.3,22086.8,769.2,20.5,19551.9,78.3,28.7,22287.3,82.2,867.86 %,37.56 %,342.33 %,249.1,8371.1,281.4,993.44 %,43.52 %,622.01 %,290.8,9612.3,4784.6,2.3,365.5,126.2,1.5,281.2,87.3,2.2,361.7,122.8,9272.99 %,72.72 %,188.71 %,204.0,263.0,231.7,9141.19 %,80.70 %,232.64 %,207.7,295.0,293.5,20.0,1062.3,85.4,14.4,1060.2,45.6,20.4,1074.8,63.6,886.37 %,4.06 %,305.17 %,180.8,43.7,194.1,939.68 %,6.08 %,324.67 %,187.7,64.6,277.1
I110A2,,4167444,141,211,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46304.83,1.57,2.34,1.0,1468.2,1030.5,0.3,1335.4,576.3,0.5,1404.8,596.4,24284.99 %,43.40 %,89.72 %,121.4,609.6,535.1,22806.38 %,42.96 %,127.36 %,233.1,630.8,1312.5,6.3,5316.4,33658.9,2.1,4695.9,22377.9,2.3,4838.2,18743.4,11506.27 %,48.28 %,60.41 %,264.6,2336.0,11322.8,14308.36 %,53.69 %,122.33 %,903.8,2854.5,41174.9,29.5,22895.6,656.6,20.6,20213.8,66.4,28.9,22347.3,49.4,860.83 %,38.48 %,503.30 %,248.8,8598.5,248.6,996.25 %,48.41 %,537.26 %,293.5,11082.6,3527.9,2.2,381.1,78.0,1.4,291.2,42.6,2.1,387.5,56.9,9707.50 %,68.60 %,367.13 %,203.9,265.8,208.9,9439.34 %,74.62 %,300.43 %,207.7,284.4,234.4,20.1,1073.3,76.4,14.5,1071.5,36.7,20.5,1081.0,33.9,881.69 %,4.35 %,556.97 %,180.6,47.0,188.9,933.56 %,5.52 %,370.61 %,187.6,59.3,283.1
I110A3,,4041174,142,227,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,44901.83,1.58,2.52,0.9,1416.8,1168.1,0.3,1274.8,580.8,0.6,1330.4,562.9,20212.78 %,44.32 %,103.72 %,121.3,589.6,583.8,28617.69 %,47.88 %,143.14 %,269.1,678.4,1672.0,7.4,5110.3,39494.5,2.3,4441.1,23412.1,2.6,4633.3,17342.8,10184.32 %,54.76 %,73.15 %,264.8,2537.0,12685.9,23999.41 %,56.32 %,146.87 %,1765.3,2877.8,58003.7,29.2,22686.5,332.3,20.4,19796.4,71.9,28.5,21668.9,54.0,873.43 %,46.76 %,466.20 %,248.9,10131.9,251.7,1007.23 %,54.34 %,579.11 %,294.0,12327.2,1924.5,2.2,342.1,100.1,1.5,252.2,57.6,2.1,341.3,70.0,9700.44 %,101.01 %,276.19 %,203.7,344.7,193.3,9321.38 %,96.87 %,307.22 %,207.6,331.4,307.6,19.9,1070.6,78.9,14.4,1068.9,41.3,20.3,1075.7,38.2,892.66 %,3.61 %,507.93 %,180.8,38.9,193.9,942.94 %,5.50 %,331.06 %,187.7,58.8,261.2
I111A1,,4102384,167,198,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45581.92,1.86,2.20,1.0,1399.7,1038.0,0.3,1247.5,562.1,0.5,1352.6,519.8,24284.99 %,40.87 %,94.74 %,121.4,552.9,492.5,20360.97 %,49.96 %,150.08 %,201.4,699.2,1557.8,6.2,5021.4,34826.8,2.3,4396.6,22564.0,2.6,4193.7,17839.8,10184.32 %,46.58 %,62.48 %,264.8,1953.6,11145.5,10733.13 %,57.93 %,134.37 %,661.6,2908.9,46797.3,29.1,21312.8,340.8,20.3,18357.3,43.7,28.6,20726.6,45.8,871.42 %,44.60 %,523.20 %,249.2,9244.2,239.4,1012.91 %,53.20 %,664.31 %,295.0,11339.4,2264.1,2.5,330.0,86.5,1.6,233.4,48.7,2.5,287.3,65.8,8166.16 %,88.86 %,310.39 %,204.2,255.3,204.1,8280.56 %,96.68 %,293.52 %,207.7,319.1,254.0,19.8,1060.3,52.7,14.3,1057.8,25.2,20.3,1076.8,31.7,891.16 %,3.83 %,539.17 %,181.0,41.3,170.8,948.04 %,6.62 %,442.62 %,187.8,70.2,233.3
I111A2,,4042635,163,184,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44918.14,1.81,2.04,1.1,1456.5,1163.1,0.3,1323.2,538.8,0.5,1398.5,487.1,24225.68 %,36.96 %,96.38 %,121.1,516.8,469.5,21248.38 %,45.70 %,167.75 %,237.4,665.7,1951.0,6.9,5162.5,39439.1,2.3,4604.1,21799.1,2.5,4734.8,16661.2,10591.69 %,46.62 %,63.25 %,264.8,2207.3,10538.4,12581.39 %,49.58 %,174.41 %,866.2,2559.4,68785.4,29.5,21193.6,876.7,20.5,18694.0,80.0,28.8,21654.1,45.8,865.36 %,41.34 %,563.55 %,249.2,8952.1,257.8,1002.62 %,45.48 %,808.61 %,295.9,9639.1,7089.2,2.4,371.1,68.5,1.5,275.2,51.3,2.3,364.1,51.9,8876.26 %,88.65 %,429.80 %,204.2,322.8,223.3,8934.01 %,96.66 %,427.20 %,211.1,358.7,292.7,20.1,1058.1,80.0,14.5,1056.1,48.6,20.4,1070.9,27.6,885.47 %,4.21 %,687.80 %,180.9,45.1,189.8,934.88 %,6.12 %,329.63 %,187.8,64.8,263.6
I111A3,,4064670,188,183,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45162.87,2.09,2.03,1.1,1358.8,1462.2,0.4,1220.7,729.9,0.6,1296.3,699.2,20212.78 %,40.50 %,89.44 %,121.3,525.0,625.4,16986.75 %,50.92 %,148.89 %,192.8,691.9,2176.9,7.2,5290.6,48976.0,2.4,4608.0,27196.3,2.7,4712.1,22163.4,9812.62 %,44.64 %,75.32 %,264.9,2103.4,16693.8,11244.04 %,58.21 %,153.09 %,813.6,3079.8,74976.2,29.5,20817.6,557.4,20.5,17780.1,103.5,29.0,21020.9,82.5,858.37 %,38.79 %,372.00 %,248.9,8154.4,306.9,1020.90 %,59.02 %,609.84 %,300.9,12286.3,3399.5,2.2,329.0,133.9,1.4,246.6,87.0,2.1,320.0,108.6,9707.50 %,81.39 %,192.08 %,203.9,260.5,208.6,9267.92 %,88.33 %,229.40 %,207.8,290.6,307.1,20.0,1047.1,89.8,14.5,1044.5,62.7,20.6,1063.1,64.9,876.93 %,4.03 %,349.31 %,180.7,42.8,226.5,939.09 %,6.84 %,295.12 %,187.8,71.6,265.2
I112A1,,4118867,172,223,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45765.30,1.91,2.48,1.1,1324.8,1341.0,0.4,1190.4,641.1,0.7,1264.4,568.0,17346.42 %,42.37 %,90.99 %,121.4,535.7,516.8,17679.43 %,47.25 %,162.08 %,199.2,625.9,2173.4,7.4,4489.0,44093.3,2.3,3913.9,24720.2,2.7,4146.4,18930.2,9818.11 %,45.58 %,68.12 %,265.1,1889.9,12895.5,12102.29 %,53.22 %,151.61 %,894.0,2389.0,66849.1,29.6,20742.5,521.1,20.7,18461.0,45.5,29.1,19684.1,26.2,856.95 %,36.91 %,1012.92 %,249.4,7266.0,265.4,991.85 %,46.68 %,889.99 %,293.4,9682.2,4637.8,2.3,297.0,153.8,1.5,218.3,58.8,2.2,262.0,71.3,9266.25 %,121.92 %,316.27 %,203.9,319.4,225.5,9053.27 %,104.16 %,581.51 %,207.9,309.3,894.4,20.2,1061.6,51.2,14.6,1059.7,26.1,20.7,1072.2,16.2,876.52 %,3.89 %,1171.11 %,181.1,41.7,190.1,932.75 %,5.80 %,485.10 %,188.0,61.5,248.2
I112A2,,4074667,164,215,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45273.90,1.82,2.39,1.2,1384.8,1211.9,0.3,1269.0,647.4,0.6,1318.6,629.4,20237.49 %,43.79 %,95.31 %,121.4,577.4,599.9,20077.85 %,41.84 %,133.48 %,250.2,579.4,1617.6,6.9,4755.1,38831.8,2.3,4212.1,24865.9,2.5,4328.2,19781.7,10591.69 %,48.91 %,69.82 %,264.8,2116.9,13812.3,10538.04 %,49.54 %,128.34 %,731.3,2355.8,49836.3,29.4,21680.9,250.0,20.5,19958.5,19.5,28.8,21020.8,4.7,865.88 %,36.97 %,5189.10 %,249.4,7770.6,243.9,1103.02 %,38.69 %,966.55 %,324.6,8388.9,2416.7,2.3,320.0,60.9,1.5,244.0,28.3,2.3,340.4,46.0,8863.37 %,76.77 %,491.19 %,203.9,261.3,225.9,8927.35 %,81.23 %,383.56 %,207.8,259.9,233.7,20.0,1065.7,26.0,14.4,1064.8,9.9,20.4,1065.7,2.7,884.79 %,3.26 %,6620.21 %,180.9,34.7,179.7,940.40 %,4.16 %,853.16 %,187.8,44.3,222.1
I112A3,,4074464,187,232,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45271.61,2.08,2.58,1.1,1306.3,1196.1,0.3,1186.4,630.1,0.5,1199.5,600.5,24255.34 %,42.53 %,99.99 %,121.3,510.2,600.4,21782.88 %,44.44 %,141.17 %,240.1,580.5,1688.5,7.3,4535.7,39975.2,2.3,4061.7,24366.0,2.7,4226.0,19845.8,9812.62 %,47.61 %,75.77 %,264.9,2012.0,15036.5,12600.00 %,47.27 %,136.73 %,916.4,2144.1,54656.8,29.6,20734.3,372.0,20.5,18568.6,89.4,28.8,19962.4,70.4,865.36 %,35.94 %,374.55 %,249.2,7174.3,263.7,1002.07 %,43.83 %,505.95 %,296.3,9088.9,1882.3,2.2,310.3,91.3,1.5,231.7,60.7,2.1,299.0,67.5,9700.44 %,85.09 %,368.78 %,203.7,254.4,248.9,9268.07 %,94.09 %,355.86 %,207.7,292.0,324.8,20.1,1061.8,92.4,14.5,1059.9,54.8,20.5,1065.9,47.5,884.12 %,4.15 %,430.07 %,181.0,44.3,204.1,936.07 %,5.90 %,264.95 %,187.9,62.7,244.9
I113A1,,4083121,162,177,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45367.88,1.80,1.97,1.3,1250.8,1202.3,0.3,1105.5,648.9,0.5,1161.6,700.3,24284.99 %,45.03 %,87.39 %,121.4,523.1,612.0,26532.90 %,47.75 %,154.04 %,331.8,597.3,1852.0,5.9,4846.4,37622.7,2.2,4259.7,24055.5,2.5,4424.3,21643.7,10591.69 %,45.70 %,74.17 %,264.8,2021.9,16053.4,15061.31 %,53.38 %,140.10 %,892.7,2587.0,52709.7,29.5,21242.0,499.9,20.6,19691.1,65.0,28.9,19673.8,72.4,862.37 %,33.63 %,431.47 %,249.2,6615.6,312.4,982.93 %,38.92 %,678.42 %,290.2,8267.3,3391.2,2.2,298.3,87.9,1.4,232.2,48.8,2.3,275.0,41.9,8863.37 %,97.08 %,575.70 %,203.9,267.0,241.2,9453.80 %,104.99 %,312.99 %,207.6,313.1,275.2,20.1,1072.5,73.3,14.5,1071.4,39.2,20.6,1080.9,53.2,880.10 %,3.64 %,416.21 %,180.9,39.3,221.4,933.64 %,4.42 %,336.72 %,187.8,47.4,246.9
I113A2,,4161351,187,173,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,46237.12,2.08,1.92,1.2,1235.9,961.0,0.3,1136.6,564.8,0.5,1157.8,523.6,24314.64 %,39.75 %,85.29 %,121.6,460.2,446.6,21463.77 %,41.38 %,136.54 %,266.9,511.5,1312.1,6.2,4474.7,30652.0,2.3,3968.6,21378.9,2.4,4117.0,18097.5,11033.01 %,43.79 %,65.11 %,264.8,1803.0,11782.5,16677.37 %,52.21 %,115.05 %,1035.2,2336.2,35265.6,29.6,20384.4,529.7,20.6,18677.1,64.8,28.9,19232.9,59.0,861.34 %,36.52 %,411.61 %,248.9,7024.3,242.8,984.79 %,39.68 %,565.25 %,291.6,8089.3,2994.0,2.3,333.0,93.5,1.4,248.4,58.3,2.3,325.5,82.5,8856.92 %,95.79 %,244.94 %,203.7,311.8,202.1,9107.38 %,89.82 %,256.39 %,207.5,299.1,239.8,20.1,1065.0,71.4,14.5,1063.5,37.0,20.5,1069.1,39.5,880.09 %,3.94 %,426.36 %,180.8,42.1,168.2,933.32 %,5.04 %,370.53 %,187.9,53.7,264.7
I113A3,,4073435,167,153,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45260.18,1.86,1.70,1.1,1224.8,1028.2,0.3,1131.3,557.0,0.5,1165.9,494.0,24284.99 %,39.14 %,91.48 %,121.4,456.3,451.9,21665.51 %,41.73 %,160.46 %,227.7,511.0,1649.9,5.7,4762.7,33465.7,2.2,4021.1,21405.4,2.7,4052.4,16712.8,9801.63 %,55.11 %,65.47 %,264.6,2233.4,10942.3,10514.71 %,67.16 %,138.49 %,600.5,3198.8,46346.7,29.5,19773.5,990.8,20.5,18008.1,119.2,28.8,18978.8,138.6,863.82 %,40.36 %,185.06 %,248.8,7660.3,256.5,1045.23 %,44.51 %,526.09 %,307.9,8800.9,5212.5,2.4,297.6,101.9,1.5,229.4,75.4,2.3,268.8,73.2,8856.92 %,110.86 %,306.04 %,203.7,298.0,224.0,8767.72 %,106.24 %,260.00 %,207.5,316.2,264.8,20.0,1068.0,132.3,14.4,1066.3,81.5,20.5,1073.9,93.7,883.38 %,4.38 %,199.78 %,180.7,47.1,187.2,937.23 %,5.48 %,223.51 %,187.6,58.6,295.8
I114M1,,4126961,146,207,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,45854.93,1.62,2.30,1.0,1149.6,906.1,0.3,1038.1,488.0,0.5,979.8,529.3,24284.99 %,41.86 %,101.99 %,121.4,410.2,539.8,21279.43 %,47.48 %,152.18 %,222.1,545.8,1378.9,6.1,3929.1,31823.9,2.4,3418.1,20829.9,2.8,3638.4,18038.2,9456.87 %,55.34 %,68.85 %,264.8,2013.4,12418.6,11386.74 %,51.64 %,149.10 %,699.2,2029.0,47450.6,29.3,19319.1,253.5,20.5,18048.0,27.8,28.9,17652.1,14.9,861.86 %,36.33 %,1684.59 %,249.1,6413.1,251.0,956.96 %,38.92 %,1141.27 %,280.0,7518.6,2892.6,2.4,226.5,77.4,1.6,182.0,47.7,2.5,236.4,44.2,8154.30 %,108.21 %,511.53 %,203.9,255.7,226.1,8592.40 %,103.99 %,331.88 %,207.5,235.5,256.9,20.0,1069.5,30.8,14.5,1068.6,17.4,20.5,1073.6,12.7,881.77 %,3.67 %,1507.80 %,180.9,39.4,191.5,936.57 %,4.24 %,708.49 %,187.7,45.3,218.2
I114M2,,4132303,164,191,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45914.30,1.82,2.12,1.0,1237.0,1320.3,0.3,1061.1,666.0,0.5,1077.9,637.4,24284.99 %,49.48 %,93.09 %,121.4,533.4,593.3,21342.55 %,59.75 %,155.56 %,219.2,739.1,2053.8,11.9,4177.2,41589.7,2.3,3370.1,24542.2,2.7,3752.7,20359.5,9790.65 %,64.88 %,64.47 %,264.3,2434.7,13126.2,81795.54 %,68.61 %,156.31 %,9774.3,2865.9,65010.8,29.5,20210.5,870.3,20.5,18476.3,51.2,29.0,18140.8,46.1,858.89 %,41.64 %,504.92 %,249.1,7554.2,232.8,1063.06 %,46.90 %,928.38 %,313.7,9479.3,8079.5,2.4,266.7,94.5,1.4,189.5,61.2,2.4,278.0,94.2,8487.88 %,113.67 %,223.65 %,203.7,316.0,210.7,8655.30 %,107.50 %,319.69 %,207.5,286.7,302.1,20.1,1075.1,67.7,14.5,1073.6,32.5,20.6,1073.5,38.3,879.36 %,3.70 %,440.74 %,180.9,39.8,169.0,934.25 %,5.67 %,357.49 %,187.7,61.0,241.9
I114M3,,4080248,169,162,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45335.98,1.88,1.80,0.9,1253.8,1062.5,0.3,1112.7,599.6,0.5,1110.9,526.9,24284.99 %,42.44 %,78.15 %,121.4,471.5,411.8,23723.50 %,53.23 %,161.36 %,204.1,667.4,1714.5,6.5,4313.2,33496.2,2.2,3698.7,21400.7,2.7,3905.5,18457.1,9790.65 %,55.81 %,57.75 %,264.3,2179.7,10659.7,28934.51 %,56.22 %,161.62 %,1880.8,2425.0,54137.9,29.6,20412.6,230.1,20.6,18635.6,41.4,29.1,18102.5,35.1,855.42 %,37.37 %,713.84 %,248.9,6765.7,250.6,1000.08 %,49.64 %,943.24 %,295.5,10132.5,2170.3,2.2,261.6,76.4,1.4,183.5,45.8,2.1,272.2,59.0,9693.38 %,91.56 %,331.80 %,203.6,249.2,195.9,9512.10 %,115.34 %,298.22 %,207.4,301.7,227.7,20.1,1078.7,48.8,14.5,1077.8,25.7,20.7,1080.8,29.1,875.01 %,4.26 %,591.07 %,180.7,46.0,171.9,933.00 %,4.17 %,431.52 %,187.7,45.0,210.4
I114A1,,4080849,193,196,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,45342.60,2.14,2.18,1.0,1109.8,1139.9,0.3,987.7,538.5,0.5,939.8,493.3,24314.64 %,45.65 %,87.59 %,121.6,429.1,432.0,24057.98 %,51.06 %,174.45 %,242.1,566.7,1988.5,7.3,3990.0,38168.0,2.4,3459.9,21561.0,2.7,3537.7,17167.9,9818.11 %,51.71 %,68.12 %,265.1,1829.2,11694.5,18546.98 %,56.77 %,172.08 %,1347.7,2265.0,65680.2,29.5,18037.1,119.1,20.5,16228.8,64.4,28.9,16305.3,81.6,862.88 %,40.39 %,305.88 %,249.4,6586.5,249.6,984.63 %,49.49 %,495.21 %,290.9,8927.4,589.9,2.5,274.1,104.4,1.6,204.0,45.4,2.2,275.2,64.1,9272.99 %,94.44 %,357.75 %,204.0,259.9,229.1,13333.83 %,109.18 %,501.72 %,331.0,299.3,523.6,20.1,1060.9,56.3,14.5,1059.1,44.3,20.5,1067.5,65.2,883.89 %,5.01 %,270.57 %,181.2,53.5,176.5,935.62 %,5.84 %,368.37 %,188.1,61.9,207.2
I114A2,,4033376,184,190,100.00 %,0.00 %,0.00 %,100.00 %,0.00 %,0.00 %,44815.26,2.04,2.11,1.0,1116.3,1166.9,0.2,1000.5,585.9,0.5,1037.7,615.7,24284.99 %,48.40 %,100.30 %,121.4,502.2,617.5,25206.98 %,47.33 %,153.59 %,261.9,528.4,1792.3,6.1,3887.1,35961.2,2.4,3409.1,22122.8,2.6,3553.9,17739.1,10184.32 %,51.28 %,67.21 %,264.8,1822.4,11921.7,11387.91 %,53.63 %,145.64 %,692.5,2084.8,52374.9,29.3,17916.1,1287.6,20.4,16359.9,69.4,28.6,16214.4,68.5,870.90 %,39.77 %,432.66 %,249.1,6448.6,296.4,992.07 %,45.21 %,706.44 %,290.6,8099.8,9095.9,2.4,287.8,570.3,1.5,229.5,49.3,2.3,261.5,68.4,8869.82 %,86.34 %,321.00 %,204.0,225.7,219.7,8923.83 %,94.59 %,1197.98 %,213.0,272.3,6832.2,19.9,1056.1,81.4,14.4,1054.8,45.4,20.4,1061.2,47.5,887.98 %,4.30 %,453.19 %,180.8,45.7,215.4,942.05 %,4.84 %,345.22 %,187.9,51.1,281.1
I114A3,,4168248,199,232,100.00 %,0.00 %,0.01 %,100.00 %,0.00 %,0.01 %,46313.85,2.21,2.58,1.0,1105.6,1332.8,0.4,979.1,637.8,0.6,957.9,599.3,20237.49 %,38.97 %,107.37 %,121.4,373.3,643.4,25279.31 %,53.33 %,143.55 %,242.8,589.6,1913.2,6.7,3882.4,38301.3,2.4,3267.2,22821.6,2.6,3518.3,16920.8,10184.32 %,59.74 %,65.34 %,264.8,2101.7,11056.4,13173.91 %,64.74 %,140.11 %,885.8,2513.3,53663.6,29.5,17545.5,1546.6,20.4,15980.2,109.2,28.8,16340.9,108.3,865.88 %,41.73 %,247.17 %,249.4,6819.8,267.7,989.75 %,44.89 %,573.82 %,291.7,7875.3,8874.7,2.3,275.3,100.5,1.6,191.2,58.2,2.2,256.5,67.0,9266.25 %,112.77 %,332.81 %,203.9,289.3,223.0,8868.47 %,165.30 %,353.81 %,207.9,455.0,355.7,20.1,1057.5,116.5,14.4,1055.0,62.1,20.5,1063.2,77.6,883.79 %,5.02 %,260.14 %,181.1,53.4,201.8,937.14 %,7.02 %,258.12 %,188.0,74.2,300.7
I115A1,,4060252,227,190,100.00 %,0.01 %,0.00 %,100.00 %,0.01 %,0.00 %,45113.84,2.52,2.11,0.8,1055.6,1072.5,0.4,927.2,593.6,0.6,936.3,571.0,20237.49 %,46.95 %,89.71 %,121.4,439.6,512.2,17977.19 %,53.57 %,140.75 %,148.8,565.5,1509.7,6.1,3749.8,33237.4,2.4,3203.2,21782.6,2.8,3399.2,19555.7,9462.17 %,52.67 %,70.75 %,264.9,1790.2,13835.5,12949.60 %,56.76 %,140.62 %,786.0,2128.5,46739.1,29.6,17307.2,467.8,20.6,15592.3,65.4,29.0,15532.8,72.3,858.89 %,43.81 %,292.52 %,249.1,6805.6,211.3,982.06 %,49.51 %,622.38 %,291.2,8569.5,2911.2,2.4,216.6,49.2,1.5,155.6,32.9,2.2,223.9,51.4,9266.25 %,128.33 %,463.67 %,203.9,287.3,238.3,8821.96 %,132.23 %,493.88 %,207.8,286.4,242.9,20.1,1062.8,72.4,14.5,1061.4,45.4,20.6,1069.6,53.5,877.74 %,4.36 %,298.08 %,180.9,46.7,159.4,933.44 %,5.17 %,321.86 %,187.9,54.9,232.9
