Experiment Name:,Exp_20210210_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
B107A2,,4135096,17274,630,100.00 %,0.42 %,0.02 %,100.00 %,0.42 %,0.02 %,45945.27,191.93,7.00,4.7,1182.1,1577.6,0.1,1099.4,720.6,-0.8,1116.1,626.0,15252.25 %,34.36 %,102.23 %,122.0,383.5,640.0,6031.13 %,39.94 %,148.68 %,282.6,472.2,2345.5,32.1,3899.0,60396.7,-2.4,3541.5,30922.2,-6.0,3555.9,24889.8,4465.10 %,40.07 %,81.98 %,267.9,1424.9,20404.4,19403.81 %,46.34 %,151.13 %,6230.7,1806.9,91276.1,111.8,20663.6,4395.4,20.1,19739.4,337.4,24.8,19051.9,99.8,1010.32 %,28.29 %,326.83 %,250.6,5390.4,326.2,1672.20 %,34.18 %,242.12 %,1870.1,7063.7,10642.2,2.6,244.3,72.6,1.6,183.6,46.9,2.3,243.3,35.3,8895.60 %,110.02 %,649.32 %,204.6,267.7,229.2,7936.83 %,113.31 %,382.36 %,209.3,276.8,277.7,20.5,1073.2,231.6,13.0,1072.0,103.8,17.6,1071.3,73.3,1035.19 %,3.60 %,324.80 %,182.0,38.6,238.2,975.43 %,5.23 %,196.76 %,199.7,56.1,455.7
B107A3,,4040532,17180,677,100.00 %,0.43 %,0.02 %,100.00 %,0.43 %,0.02 %,44894.64,190.89,7.52,5.0,1175.9,1578.2,0.2,1094.1,715.1,-0.6,1109.4,653.3,20385.75 %,35.25 %,107.96 %,122.3,391.1,705.3,5797.94 %,39.27 %,147.06 %,288.9,461.8,2320.8,37.9,3897.6,59899.2,-2.5,3546.6,30387.0,-6.7,3582.1,23302.6,4007.45 %,40.35 %,80.44 %,268.5,1445.5,18745.7,19123.05 %,45.65 %,152.89 %,7251.8,1779.3,91580.1,113.8,20585.7,4318.8,20.4,19701.8,367.8,24.9,18980.3,120.4,1006.86 %,28.05 %,290.73 %,250.7,5324.8,350.0,2008.93 %,32.93 %,237.00 %,2286.6,6779.7,10235.8,2.6,244.1,91.1,1.6,184.5,54.3,2.1,244.8,59.7,9735.74 %,109.64 %,378.47 %,204.5,268.4,225.9,8117.11 %,113.40 %,338.79 %,209.7,276.8,308.7,20.8,1074.3,234.9,13.2,1073.1,113.0,17.6,1072.2,88.1,1032.60 %,3.63 %,289.21 %,182.0,39.0,254.8,963.33 %,5.20 %,196.07 %,200.0,55.8,460.6
B108A1,,4120168,17289,678,100.00 %,0.42 %,0.02 %,100.00 %,0.42 %,0.02 %,45779.57,192.10,7.53,4.8,1189.6,1660.8,0.1,1107.7,748.8,-0.6,1124.9,631.5,20361.04 %,35.07 %,111.22 %,122.2,394.5,702.3,6181.54 %,39.34 %,136.44 %,299.3,468.0,2266.1,37.2,4049.4,64081.3,-2.3,3689.2,32528.5,-6.0,3698.1,24719.4,4467.57 %,39.77 %,88.31 %,268.1,1470.6,21830.3,15604.15 %,45.73 %,141.57 %,5807.4,1851.8,90721.9,114.2,21050.7,4867.3,20.3,20173.9,419.5,25.1,19553.5,115.8,998.24 %,27.15 %,302.22 %,250.6,5309.2,349.8,1456.59 %,32.66 %,228.69 %,1664.1,6875.5,11131.1,2.6,247.8,228.2,1.6,185.7,54.1,2.2,247.7,69.2,9293.21 %,106.84 %,358.22 %,204.5,264.6,247.9,8205.64 %,112.52 %,1670.94 %,214.5,278.9,3813.1,20.7,1073.7,233.8,13.2,1072.6,110.1,17.8,1071.6,78.3,1021.34 %,3.57 %,322.24 %,182.0,38.2,252.2,965.25 %,4.99 %,200.44 %,199.8,53.6,468.6
B108A2,,4111243,16908,862,100.00 %,0.41 %,0.02 %,100.00 %,0.41 %,0.02 %,45680.38,187.87,9.58,5.0,1193.1,1657.9,0.2,1112.5,740.2,-0.5,1128.4,633.3,24462.90 %,34.95 %,100.56 %,122.3,394.4,636.9,6896.09 %,38.64 %,149.78 %,341.6,461.0,2483.2,34.1,4017.0,62666.4,-2.4,3658.5,31435.9,-6.2,3683.5,24500.6,4321.06 %,40.32 %,83.44 %,267.9,1485.3,20443.0,12585.34 %,45.42 %,154.13 %,4292.6,1824.6,96586.6,112.2,21039.8,5706.7,20.2,20176.8,437.0,24.8,19583.5,132.8,1009.12 %,27.71 %,270.83 %,250.3,5426.2,359.5,1378.49 %,32.23 %,235.64 %,1546.8,6781.9,13447.1,2.6,251.7,109.4,1.6,187.9,66.8,2.1,249.9,86.7,9721.62 %,107.26 %,281.55 %,204.2,268.0,244.0,8104.50 %,110.26 %,277.51 %,209.7,277.5,303.7,20.6,1074.1,252.1,13.1,1072.9,116.0,17.6,1072.3,96.8,1032.11 %,3.53 %,271.52 %,181.8,37.9,262.9,968.97 %,5.09 %,192.12 %,199.5,54.7,484.3
B108A3,,4046613,16789,836,100.00 %,0.41 %,0.02 %,100.00 %,0.41 %,0.02 %,44962.14,186.54,9.29,4.9,1201.4,1463.3,0.1,1118.4,654.7,-0.7,1133.6,583.8,17452.32 %,34.76 %,98.56 %,122.2,394.1,575.3,5498.59 %,39.50 %,153.61 %,269.7,474.6,2247.8,35.7,4056.5,56491.9,-2.5,3692.6,28152.8,-6.3,3726.0,22236.8,4254.83 %,39.76 %,81.75 %,268.1,1481.4,18177.7,15610.66 %,45.63 %,160.28 %,5570.8,1850.9,90546.9,113.2,21117.8,4433.2,20.2,20236.5,286.4,24.9,19608.7,92.2,1006.26 %,27.25 %,363.90 %,250.6,5342.8,335.5,1509.82 %,32.65 %,264.45 %,1708.8,6894.5,11723.4,2.6,258.0,79.2,1.5,194.1,52.1,2.1,255.9,71.6,9728.68 %,104.92 %,301.49 %,204.3,268.5,216.0,8165.12 %,107.14 %,331.84 %,208.9,276.4,262.7,20.6,1075.7,198.9,13.1,1074.5,79.5,17.7,1074.1,66.9,1029.38 %,3.49 %,368.56 %,182.0,37.5,246.7,970.11 %,5.12 %,227.66 %,199.6,55.1,452.8
B109A1,,4014665,17406,738,100.00 %,0.43 %,0.02 %,100.00 %,0.43 %,0.02 %,44607.23,193.40,8.20,5.1,1222.4,1565.9,0.2,1137.7,730.5,-0.7,1152.3,636.4,17473.50 %,34.47 %,105.91 %,122.3,397.2,674.0,5533.08 %,39.47 %,141.11 %,283.4,482.5,2209.7,35.1,4167.3,58810.9,-2.7,3795.6,30948.2,-6.6,3837.3,24488.2,4063.67 %,39.50 %,81.64 %,268.2,1515.7,19992.8,14959.09 %,45.82 %,148.10 %,5243.8,1909.5,87098.1,118.5,21366.6,5009.9,20.4,20481.1,404.7,25.0,19907.5,113.1,1001.64 %,26.08 %,310.42 %,250.4,5191.8,350.9,1459.80 %,32.76 %,238.49 %,1729.1,6999.6,11948.3,2.5,263.0,105.0,1.5,197.3,52.5,2.0,259.6,56.9,10229.94 %,105.17 %,412.08 %,204.6,273.0,234.5,8231.48 %,106.34 %,370.18 %,209.2,279.6,388.8,20.7,1072.0,238.5,13.2,1070.8,112.0,17.7,1070.2,84.4,1029.11 %,3.49 %,303.98 %,181.9,37.3,256.7,965.05 %,4.97 %,196.50 %,200.0,53.3,468.6
B109A2,,4027398,17551,708,100.00 %,0.44 %,0.02 %,100.00 %,0.44 %,0.02 %,44748.78,195.01,7.87,5.1,1221.0,1753.8,0.2,1137.1,789.7,-0.5,1152.7,731.5,24433.25 %,34.88 %,109.57 %,122.2,402.1,801.6,3724.92 %,39.44 %,144.42 %,189.7,481.6,2532.8,39.6,4156.9,68226.9,-2.7,3783.5,34208.2,-6.6,3810.6,28205.2,4063.67 %,40.05 %,89.48 %,268.2,1526.0,25237.3,14357.88 %,45.70 %,148.47 %,5681.7,1899.8,101295.8,118.5,21326.8,5768.2,20.2,20432.8,450.8,24.7,19819.7,112.1,1014.41 %,26.40 %,315.63 %,250.6,5232.2,353.8,1413.54 %,33.06 %,235.01 %,1675.3,7049.9,13555.8,2.6,265.3,102.8,1.6,201.2,57.1,2.0,265.5,57.2,10229.94 %,101.24 %,394.97 %,204.6,268.8,225.7,7970.78 %,104.97 %,340.93 %,210.3,278.5,350.6,20.6,1074.0,260.4,13.0,1072.8,116.6,17.5,1072.3,81.2,1037.87 %,3.51 %,322.57 %,181.9,37.6,262.1,973.38 %,5.13 %,189.85 %,200.2,55.1,494.4
B109A3,,4035134,17658,819,100.00 %,0.44 %,0.02 %,100.00 %,0.44 %,0.02 %,44834.53,196.20,9.10,5.2,1222.7,1717.3,0.2,1137.3,781.3,-0.5,1153.4,650.2,24462.90 %,34.69 %,106.12 %,122.3,400.2,690.0,5040.32 %,39.93 %,140.14 %,263.9,488.3,2406.6,44.8,4200.9,65104.1,-2.9,3816.7,32215.1,-7.3,3836.6,23093.1,3676.04 %,39.89 %,81.95 %,268.4,1530.5,18923.8,15501.96 %,47.19 %,148.58 %,6937.2,1982.3,96730.1,119.9,21424.5,5922.5,20.1,20525.5,464.7,24.5,19829.2,132.3,1022.69 %,26.12 %,253.26 %,250.6,5180.2,335.1,1423.57 %,33.40 %,226.66 %,1707.0,7154.7,13423.7,2.6,271.8,119.8,1.6,205.9,66.9,2.1,270.8,77.9,9735.74 %,100.24 %,325.45 %,204.5,271.4,253.5,7974.17 %,104.20 %,277.93 %,209.3,283.3,332.9,20.5,1076.6,262.4,13.0,1075.3,121.3,17.4,1074.4,93.4,1045.78 %,3.48 %,261.11 %,181.9,37.3,243.8,974.94 %,5.36 %,182.51 %,200.3,57.7,478.9
B110A1,,4079913,17969,1028,100.00 %,0.44 %,0.03 %,100.00 %,0.44 %,0.03 %,45332.15,199.65,11.42,5.5,1217.7,1784.7,0.2,1133.7,803.4,-0.5,1145.0,722.2,24403.60 %,34.39 %,109.96 %,122.0,393.8,794.1,6678.17 %,39.36 %,139.15 %,367.1,479.2,2483.4,46.8,4205.3,69033.9,-2.7,3823.5,34409.9,-6.8,3865.1,27328.9,3950.69 %,39.28 %,88.85 %,268.6,1518.2,24282.0,13444.52 %,46.12 %,146.17 %,6298.7,1939.5,100906.4,120.3,21319.2,6008.5,20.3,20450.8,526.8,24.8,19910.3,139.0,1010.32 %,25.92 %,271.35 %,250.6,5160.8,377.2,1431.23 %,32.41 %,214.11 %,1722.1,6910.0,12864.6,2.5,269.2,105.0,1.5,203.4,60.0,2.1,268.6,77.6,9735.74 %,101.95 %,295.66 %,204.5,273.8,229.3,8249.32 %,104.11 %,268.61 %,209.2,280.3,282.0,20.7,1074.5,277.7,13.1,1073.3,132.3,17.6,1072.8,101.8,1035.12 %,3.47 %,269.28 %,182.0,37.2,274.1,967.94 %,5.13 %,181.90 %,200.5,55.1,505.2
B110A2,,4133982,18501,884,100.00 %,0.45 %,0.02 %,100.00 %,0.45 %,0.02 %,45932.92,205.57,9.82,5.4,1213.6,1687.0,0.1,1130.5,760.6,-0.6,1144.0,660.8,20311.62 %,34.37 %,101.79 %,121.9,393.2,672.7,5020.76 %,39.68 %,142.65 %,268.9,481.5,2406.5,46.0,4177.1,63528.1,-2.7,3792.3,31997.3,-6.9,3834.1,24036.2,3893.44 %,39.51 %,84.75 %,268.6,1514.8,20370.7,13970.76 %,46.67 %,145.64 %,6425.2,1949.5,92524.7,121.9,21305.3,5809.5,20.4,20426.2,425.7,24.8,19892.5,118.4,1009.72 %,25.98 %,287.20 %,250.4,5167.6,340.2,1406.96 %,32.97 %,235.46 %,1714.8,7024.6,13679.3,2.7,270.0,103.6,1.7,203.3,62.7,2.2,265.1,77.1,9293.21 %,102.62 %,306.43 %,204.5,272.1,236.1,7742.72 %,104.65 %,275.03 %,209.8,282.6,284.8,20.8,1073.3,263.1,13.2,1072.2,113.4,17.5,1071.7,82.3,1036.47 %,3.54 %,313.17 %,181.9,38.0,257.8,962.97 %,4.88 %,187.19 %,200.5,52.4,492.6
B110A3,,4022498,17685,903,100.00 %,0.44 %,0.02 %,100.00 %,0.44 %,0.02 %,44694.14,196.50,10.03,5.2,1214.9,1613.5,0.2,1129.9,745.4,-0.7,1140.3,639.3,17473.50 %,34.84 %,106.61 %,122.3,397.3,681.6,4687.25 %,39.92 %,140.67 %,244.7,485.0,2269.8,45.5,4176.2,60764.3,-2.9,3790.6,31309.4,-7.1,3838.7,25479.7,3777.50 %,39.64 %,87.74 %,268.2,1521.6,22356.3,14187.01 %,46.38 %,146.22 %,6448.6,1936.9,88851.9,120.1,21302.7,5268.9,20.3,20400.5,408.2,24.7,19764.6,95.4,1015.01 %,25.95 %,358.99 %,250.7,5128.2,342.5,1428.99 %,33.42 %,245.78 %,1716.3,7118.7,12949.9,2.8,274.3,91.4,1.6,207.4,52.4,2.3,270.9,63.2,8889.15 %,99.83 %,367.13 %,204.5,270.4,232.0,7491.76 %,102.31 %,317.68 %,209.1,280.7,290.4,20.7,1073.9,230.5,13.1,1072.7,102.9,17.5,1071.9,65.2,1040.05 %,3.57 %,382.81 %,182.0,38.3,249.6,968.10 %,5.10 %,204.05 %,200.5,54.8,470.3
B111A1,,4071558,18798,686,100.00 %,0.46 %,0.02 %,100.00 %,0.46 %,0.02 %,45239.37,208.87,7.62,4.9,1179.0,1616.0,0.0,1095.7,714.7,-0.8,1107.2,600.2,15307.85 %,35.18 %,106.34 %,122.5,389.5,638.3,4985.77 %,40.10 %,142.45 %,246.6,472.8,2301.9,38.0,4062.0,60937.1,-2.8,3673.4,30570.1,-6.9,3750.6,23031.2,3884.84 %,39.87 %,82.47 %,268.1,1495.5,18993.4,15719.14 %,46.87 %,149.32 %,5975.9,1903.9,90990.3,120.2,20556.9,5461.1,20.3,19710.9,404.6,24.8,19156.0,117.6,1009.72 %,26.17 %,303.20 %,250.4,5014.1,356.6,1404.92 %,32.87 %,242.14 %,1689.0,6757.0,13223.6,2.6,266.9,91.9,1.5,203.0,51.1,2.1,266.3,38.1,9735.74 %,101.00 %,635.65 %,204.5,269.0,242.2,8064.32 %,104.05 %,446.93 %,209.2,277.7,410.7,20.7,1070.9,246.5,13.0,1069.8,107.9,17.5,1070.0,89.4,1036.75 %,3.58 %,310.12 %,181.9,38.3,277.3,971.41 %,4.72 %,195.41 %,200.8,50.6,481.7
B111A2,,4039302,18402,915,100.00 %,0.46 %,0.02 %,100.00 %,0.46 %,0.02 %,44881.01,204.47,10.17,5.1,1184.9,1344.8,0.1,1102.5,625.4,-0.8,1111.8,530.6,15289.31 %,34.57 %,98.38 %,122.3,384.4,522.0,5055.83 %,39.86 %,152.79 %,256.3,472.3,2054.8,36.9,4082.5,50297.1,-2.8,3691.8,27106.7,-7.2,3778.3,21439.9,3733.27 %,40.30 %,76.61 %,268.8,1522.5,16425.6,15532.95 %,46.83 %,156.89 %,5724.3,1911.9,78908.7,119.8,20711.4,4651.1,20.3,19843.6,318.0,24.5,19326.7,85.9,1023.30 %,26.40 %,356.93 %,250.7,5102.1,306.6,1435.55 %,33.05 %,257.87 %,1719.1,6844.5,11994.0,2.7,272.8,97.9,1.6,206.3,52.1,2.0,271.3,60.6,10229.94 %,99.09 %,379.95 %,204.6,268.9,230.2,7785.24 %,102.69 %,377.33 %,209.3,280.1,369.2,20.7,1072.5,209.9,13.0,1071.4,88.3,17.4,1071.1,65.3,1047.13 %,3.54 %,345.03 %,182.1,37.9,225.4,969.15 %,4.92 %,218.13 %,200.8,52.8,458.0
B111A3,,4034269,17845,698,100.00 %,0.44 %,0.02 %,100.00 %,0.44 %,0.02 %,44824.98,198.28,7.76,4.9,1186.1,1658.1,0.1,1102.8,776.0,-0.8,1112.8,707.3,15270.78 %,35.01 %,101.60 %,122.2,389.6,718.7,5680.41 %,40.15 %,136.75 %,280.1,476.2,2267.5,35.7,4085.0,63348.9,-2.7,3693.4,32750.3,-6.6,3758.5,27423.4,4068.16 %,41.01 %,87.58 %,268.5,1541.5,24017.2,13923.07 %,47.41 %,143.20 %,4970.5,1936.7,90714.2,117.2,20722.6,5404.5,20.4,19858.4,369.2,25.0,19338.2,105.8,1002.83 %,26.69 %,308.02 %,250.7,5161.4,325.7,1371.30 %,33.35 %,236.19 %,1607.0,6910.6,12764.9,2.8,275.1,92.3,1.6,208.5,54.6,2.2,274.4,57.0,9293.21 %,97.31 %,436.85 %,204.5,267.0,249.2,7604.69 %,101.30 %,326.46 %,209.1,278.6,301.5,20.8,1073.4,243.2,13.2,1072.3,97.7,17.7,1071.5,76.5,1027.38 %,3.54 %,305.54 %,182.0,38.0,233.8,964.29 %,4.95 %,196.58 %,200.3,53.2,478.0
B112A1,,4045615,19299,648,100.00 %,0.48 %,0.02 %,100.00 %,0.48 %,0.02 %,44951.04,214.43,7.20,4.9,1149.3,1628.6,0.1,1067.0,772.5,-0.8,1074.6,669.8,15252.25 %,34.44 %,102.15 %,122.0,370.1,684.2,5747.59 %,40.60 %,139.83 %,283.4,466.6,2277.4,37.9,3930.8,61357.2,-2.9,3534.5,32054.9,-7.2,3646.6,25658.9,3729.15 %,40.87 %,85.18 %,268.5,1490.5,21856.4,16703.79 %,48.46 %,147.54 %,6337.2,1904.8,90528.0,120.9,20005.3,5472.7,20.5,19136.3,397.6,24.6,18664.9,90.1,1018.53 %,27.01 %,374.23 %,250.6,5040.5,337.0,1373.35 %,34.10 %,230.48 %,1660.1,6822.4,12613.6,2.7,274.2,108.2,1.6,208.6,60.6,2.2,272.5,70.3,9286.47 %,97.99 %,332.93 %,204.3,267.0,233.9,7849.46 %,100.99 %,279.96 %,209.2,276.9,302.8,20.9,1068.1,254.8,13.1,1066.9,102.8,17.5,1066.2,67.8,1042.66 %,3.62 %,361.56 %,182.0,38.6,245.3,963.18 %,5.08 %,191.76 %,201.1,54.2,488.5
B112A2,,4025617,19365,603,100.00 %,0.48 %,0.01 %,100.00 %,0.48 %,0.01 %,44728.82,215.17,6.70,5.2,1150.7,1652.1,0.1,1066.1,775.0,-0.7,1076.8,701.5,17473.50 %,34.81 %,106.79 %,122.3,374.8,749.2,5119.48 %,41.19 %,142.99 %,267.0,473.9,2362.4,37.0,3957.4,61822.9,-3.1,3561.8,31601.2,-7.1,3647.0,24683.7,3779.59 %,40.74 %,84.89 %,268.4,1485.9,20954.5,16663.17 %,48.19 %,151.67 %,6158.5,1907.1,93768.9,121.7,20038.9,5863.1,20.5,19163.9,567.3,24.7,18647.5,136.9,1013.81 %,26.81 %,291.97 %,250.4,4999.0,399.7,1377.35 %,34.30 %,234.03 %,1676.3,6872.4,13721.6,2.8,278.2,129.0,1.6,211.2,68.8,2.1,272.6,75.7,9721.62 %,97.73 %,310.43 %,204.2,266.4,235.0,7475.23 %,100.04 %,342.55 %,209.2,278.4,441.9,20.9,1069.1,276.2,13.2,1067.9,141.2,17.5,1067.4,94.1,1039.62 %,3.66 %,304.71 %,181.8,39.1,286.7,961.45 %,5.01 %,177.30 %,201.2,53.5,489.6
B112A3,,4024626,18934,646,100.00 %,0.47 %,0.02 %,100.00 %,0.47 %,0.02 %,44718.03,210.38,7.18,5.1,1153.2,1568.5,0.0,1069.0,727.5,-1.1,1079.9,644.7,11106.02 %,34.69 %,99.35 %,122.2,374.6,640.5,5328.02 %,41.14 %,146.96 %,270.0,474.4,2305.2,40.7,3978.9,58129.1,-2.7,3582.3,30864.4,-6.7,3679.2,24605.9,4003.02 %,41.44 %,79.02 %,268.2,1524.6,19442.9,15203.01 %,48.21 %,149.53 %,6192.4,1918.1,86920.8,120.2,20064.5,5543.0,20.4,19178.7,493.1,24.6,18667.7,149.1,1017.33 %,26.92 %,243.72 %,250.3,5025.4,363.4,1387.40 %,34.54 %,223.19 %,1668.0,6930.0,12371.1,2.7,284.5,103.7,1.5,216.6,64.2,2.0,282.8,70.1,10207.70 %,96.05 %,347.49 %,204.2,271.7,243.6,7849.00 %,99.06 %,299.86 %,209.2,281.8,311.1,20.9,1069.5,274.5,13.1,1068.3,132.3,17.4,1067.8,106.8,1043.11 %,3.71 %,246.11 %,181.7,39.6,262.9,962.52 %,5.04 %,177.21 %,200.9,53.9,486.5
B113A1,,4044581,21140,549,100.00 %,0.52 %,0.01 %,100.00 %,0.52 %,0.01 %,44939.59,234.89,6.10,5.3,1120.0,1611.3,0.0,1037.3,803.0,-1.0,1051.9,698.0,12216.62 %,34.95 %,101.40 %,122.2,367.7,707.8,5216.81 %,41.31 %,138.97 %,275.9,462.7,2239.2,36.7,3842.1,60063.4,-3.0,3461.2,32707.8,-7.5,3564.6,27763.6,3583.94 %,41.84 %,82.81 %,268.8,1491.5,22991.7,16448.23 %,48.25 %,144.16 %,6033.3,1853.9,86589.7,126.7,19477.6,5924.5,20.4,18640.3,559.9,24.5,18188.9,126.5,1025.11 %,26.93 %,304.72 %,251.2,4898.7,385.5,1366.47 %,33.83 %,227.01 %,1731.1,6588.8,13449.2,2.9,279.3,116.9,1.7,212.6,68.0,2.2,279.0,77.0,9293.21 %,95.97 %,322.51 %,204.5,267.8,248.3,7330.82 %,99.69 %,259.17 %,209.6,278.4,302.9,21.0,1066.5,271.6,13.0,1065.2,130.2,17.4,1064.1,95.2,1050.74 %,3.76 %,300.38 %,182.3,40.0,286.0,964.97 %,5.41 %,185.70 %,202.5,57.7,504.4
B113A2,,4137174,21802,504,100.00 %,0.53 %,0.01 %,100.00 %,0.53 %,0.01 %,45968.43,242.24,5.60,5.4,1130.9,1954.2,0.0,1049.5,868.3,-1.0,1060.4,762.2,12231.45 %,34.65 %,105.39 %,122.3,367.4,803.2,4873.22 %,40.76 %,139.41 %,261.7,460.9,2724.5,38.3,3858.8,72253.1,-3.2,3478.3,34981.2,-7.7,3590.9,25705.3,3494.70 %,41.54 %,85.96 %,269.1,1491.6,22096.2,16003.61 %,47.78 %,146.69 %,6133.8,1843.8,105991.1,128.1,19522.8,6798.8,20.5,18698.6,648.0,24.6,18248.1,150.0,1020.94 %,27.37 %,265.45 %,251.2,4995.1,398.3,1387.93 %,33.48 %,209.71 %,1778.1,6537.1,14257.8,2.9,278.5,139.0,1.5,212.8,76.3,2.2,277.6,93.3,9293.21 %,95.52 %,280.14 %,204.5,265.2,261.2,11273.52 %,100.03 %,254.77 %,328.6,278.6,354.2,21.1,1065.4,298.9,13.0,1064.2,142.7,17.4,1063.9,103.6,1046.09 %,3.72 %,282.66 %,182.3,39.6,292.7,960.39 %,5.29 %,172.76 %,202.6,56.4,516.3
B113A3,,4027299,21225,619,100.00 %,0.53 %,0.02 %,100.00 %,0.53 %,0.02 %,44747.68,235.83,6.88,5.2,1126.2,1753.9,0.1,1045.6,798.6,-1.1,1055.8,655.4,11106.02 %,34.40 %,105.14 %,122.2,363.2,689.1,4919.54 %,40.37 %,142.75 %,255.7,454.6,2503.7,36.7,3837.8,64279.7,-3.3,3465.3,32067.2,-7.8,3574.4,24791.8,3448.00 %,41.20 %,85.16 %,268.9,1472.7,21112.1,14697.76 %,47.29 %,150.55 %,5398.0,1814.8,96773.0,127.3,19453.8,5977.6,20.4,18638.2,503.8,24.3,18168.2,134.2,1033.55 %,26.94 %,272.44 %,251.2,4894.5,365.6,1339.66 %,33.28 %,218.96 %,1705.6,6473.9,13088.7,2.6,278.4,116.5,1.5,213.1,69.6,2.1,273.4,86.2,9742.80 %,97.67 %,290.33 %,204.6,267.0,250.3,8022.11 %,101.08 %,263.70 %,209.6,281.4,307.2,21.0,1065.6,276.0,13.0,1064.3,128.5,17.2,1064.1,94.6,1059.68 %,3.69 %,279.26 %,182.4,39.3,264.3,964.35 %,5.20 %,181.15 %,202.5,55.4,500.1
B114A1,,4104208,22420,587,100.00 %,0.55 %,0.01 %,100.00 %,0.55 %,0.01 %,45602.13,249.11,6.52,5.4,1123.5,1677.4,0.1,1039.3,802.5,-1.1,1051.1,711.9,11119.50 %,34.96 %,95.30 %,122.3,367.5,678.4,4934.24 %,41.80 %,138.41 %,266.7,469.7,2321.6,33.8,3780.7,61207.1,-3.2,3391.3,31779.1,-7.8,3495.4,25608.4,3451.80 %,42.93 %,83.91 %,269.2,1500.5,21488.8,13748.94 %,49.16 %,146.86 %,4653.3,1858.5,89889.8,129.6,19334.4,6348.7,20.3,18457.4,523.9,24.2,17911.4,131.9,1039.66 %,27.55 %,284.94 %,251.6,4934.6,375.8,1251.93 %,35.15 %,214.67 %,1623.0,6796.4,13628.5,2.9,298.8,124.4,1.7,228.8,54.5,2.2,298.3,62.2,9313.42 %,90.41 %,449.55 %,204.9,269.7,279.6,7310.66 %,93.97 %,301.60 %,209.8,280.8,375.1,21.0,1066.3,287.9,12.9,1065.0,124.5,17.1,1064.8,101.4,1069.81 %,3.79 %,272.28 %,182.6,40.3,276.1,967.95 %,5.27 %,174.13 %,203.2,56.2,501.4
