Experiment Name:,Exp_20210304_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
L108A2,,4057700,2759,422,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45085.49,30.66,4.69,2.2,1428.1,1395.6,0.4,1339.7,747.8,0.6,1370.3,721.3,20262.20 %,32.21 %,99.29 %,121.6,441.4,716.2,13713.78 %,37.47 %,134.56 %,297.3,535.1,1877.9,10.9,5096.8,40206.4,1.4,4666.5,25905.2,1.0,4665.2,21861.9,26597.84 %,36.40 %,74.84 %,266.0,1698.3,16360.4,10771.43 %,47.08 %,124.24 %,1177.0,2399.7,49954.3,46.6,27377.3,3627.4,20.3,26325.3,196.2,27.9,26427.8,83.8,895.94 %,25.10 %,364.02 %,250.0,6632.9,305.0,1734.35 %,30.95 %,322.36 %,808.3,8472.5,11693.2,2.2,242.9,78.4,1.4,183.8,49.0,2.3,246.0,61.9,8882.71 %,108.06 %,351.49 %,204.3,265.8,217.6,9335.87 %,113.07 %,334.86 %,208.3,274.6,262.6,19.9,1081.9,160.5,14.1,1081.0,70.3,19.8,1080.8,58.9,916.29 %,3.03 %,374.76 %,181.4,32.8,220.7,954.23 %,4.23 %,246.32 %,190.2,45.7,395.3
L108A3,,4034266,2731,380,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,44825.13,30.34,4.22,2.0,1439.1,1407.2,0.4,1349.8,723.3,0.6,1366.6,663.0,20262.20 %,33.28 %,93.99 %,121.6,454.9,623.2,11428.12 %,37.45 %,147.21 %,225.4,539.0,2071.5,9.9,5164.8,41028.6,1.2,4742.9,25030.5,0.7,4648.5,20816.4,38081.64 %,37.31 %,72.94 %,266.6,1734.5,15183.0,9315.67 %,46.34 %,137.81 %,922.3,2393.2,56540.6,46.8,27523.3,3655.6,20.5,26403.1,189.9,28.4,26392.0,59.7,879.64 %,26.22 %,459.68 %,249.8,6920.3,274.4,1725.20 %,31.09 %,315.54 %,807.9,8556.5,11534.9,2.5,236.6,110.3,1.6,174.5,58.2,2.3,229.7,64.4,8882.71 %,113.15 %,367.31 %,204.3,259.9,236.5,8268.00 %,115.98 %,317.24 %,208.9,274.4,349.9,20.1,1082.7,167.8,14.3,1081.7,69.1,20.2,1081.0,40.9,897.21 %,2.97 %,486.48 %,181.3,32.1,199.2,945.60 %,4.77 %,233.86 %,190.1,51.6,392.5
L109M1,,4112242,2561,386,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,45691.48,28.46,4.29,2.3,1478.8,1347.8,0.4,1387.9,689.0,0.6,1410.8,613.8,20286.91 %,32.83 %,103.57 %,121.7,463.2,635.7,13951.82 %,36.68 %,137.61 %,318.8,542.5,1854.7,11.0,5465.0,39694.6,1.5,5037.7,24615.1,1.2,5033.1,20372.3,22164.87 %,36.99 %,72.25 %,266.0,1861.6,14719.9,10387.28 %,44.73 %,131.69 %,1146.4,2444.3,52275.2,45.8,28240.0,4272.6,20.4,27115.7,257.3,28.1,27204.0,89.5,889.56 %,24.91 %,343.07 %,250.0,6777.3,307.0,1762.62 %,30.00 %,296.18 %,807.4,8470.7,12654.8,2.4,238.8,99.4,1.5,174.9,46.6,2.3,232.6,55.0,8882.71 %,114.86 %,409.47 %,204.3,267.2,225.2,8601.28 %,115.94 %,482.19 %,208.1,276.9,479.2,20.0,1082.1,175.8,14.2,1081.4,82.6,20.0,1080.6,68.8,908.16 %,2.84 %,333.34 %,181.4,30.7,229.4,950.63 %,3.65 %,233.48 %,190.0,39.5,410.4
L109M2,,4171398,2565,355,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,46348.76,28.50,3.94,2.0,1478.5,1410.8,0.4,1385.6,775.6,0.5,1415.6,760.1,24373.94 %,32.51 %,94.99 %,121.9,460.2,722.0,15348.72 %,36.95 %,128.21 %,308.7,546.3,1808.8,10.0,5419.4,41362.9,1.5,5005.5,26942.0,1.4,4949.6,23546.3,18998.46 %,36.76 %,80.88 %,266.0,1819.4,19045.3,9840.36 %,43.39 %,121.06 %,979.8,2351.7,50072.6,45.7,28247.1,4704.5,20.4,27193.4,258.6,28.2,27179.5,121.7,885.88 %,25.19 %,258.15 %,249.8,6846.8,314.2,1752.99 %,29.19 %,309.11 %,802.0,8244.4,14542.0,2.2,256.2,118.4,1.4,197.4,49.0,2.1,260.6,62.7,9714.56 %,102.92 %,345.23 %,204.0,268.2,216.5,9394.72 %,110.78 %,568.41 %,208.1,283.8,672.9,20.0,1084.2,191.6,14.2,1083.4,89.7,20.1,1083.8,92.1,903.31 %,2.97 %,247.14 %,181.3,32.2,227.5,947.42 %,3.79 %,216.75 %,189.8,41.1,415.3
L109M3,,4077283,2366,385,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,45303.06,26.29,4.28,2.6,1500.1,1377.8,0.4,1413.1,645.3,0.5,1426.5,606.3,24314.64 %,30.51 %,97.27 %,121.6,435.3,589.8,16589.77 %,36.75 %,156.81 %,424.1,551.3,2160.6,11.5,5494.8,41801.6,1.4,5072.7,24328.4,1.1,5001.0,18836.7,24179.86 %,35.47 %,69.20 %,266.0,1773.9,13034.4,15423.65 %,44.31 %,150.18 %,1768.7,2434.7,62776.0,45.1,28518.1,5461.7,20.3,27404.2,222.5,28.1,27566.5,79.3,887.98 %,24.98 %,390.56 %,249.5,6886.5,309.7,2005.89 %,30.32 %,348.38 %,904.1,8646.1,19027.5,2.4,251.7,103.8,1.5,193.3,66.0,2.3,252.6,82.3,8876.26 %,106.76 %,276.70 %,204.2,269.7,227.7,8588.26 %,110.60 %,293.13 %,208.1,278.4,304.2,19.9,1088.1,173.1,14.2,1087.3,71.5,20.0,1086.7,63.6,906.99 %,2.86 %,349.47 %,181.1,31.1,222.3,952.22 %,3.93 %,245.93 %,189.6,42.8,425.7
L110M1,,4049317,2494,399,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,44992.36,27.71,4.43,2.1,1522.7,1703.7,0.4,1427.4,844.7,0.6,1461.4,824.3,20311.62 %,31.68 %,100.56 %,121.9,462.9,828.9,11847.86 %,38.11 %,140.89 %,250.1,580.3,2400.4,11.9,5686.4,45767.3,1.4,5245.5,27729.8,0.7,5225.8,23196.2,38018.10 %,36.91 %,79.09 %,266.1,1928.8,18345.1,11349.33 %,43.73 %,134.51 %,1347.2,2486.9,61561.0,46.6,29483.4,5823.7,20.3,28328.9,266.7,28.0,28138.1,82.4,891.68 %,24.18 %,335.56 %,249.7,6803.2,276.5,1812.84 %,30.87 %,302.79 %,845.5,9102.4,17633.2,2.3,276.6,147.9,1.6,206.3,87.6,2.0,271.0,98.4,10215.11 %,101.63 %,244.99 %,204.3,275.5,241.1,8917.93 %,101.95 %,262.15 %,208.2,282.0,387.8,19.9,1091.8,192.3,14.1,1090.8,76.3,19.9,1088.9,60.1,912.92 %,2.89 %,344.94 %,181.3,31.5,207.3,953.30 %,4.60 %,224.98 %,190.1,50.2,432.8
L110M2,,4090987,2491,368,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,45455.31,27.68,4.09,2.2,1523.0,1388.4,0.5,1429.3,717.2,0.6,1455.1,722.4,20286.91 %,30.71 %,100.96 %,121.7,446.9,729.4,11440.41 %,37.52 %,140.62 %,248.7,571.4,1952.3,10.5,5578.9,39140.7,1.4,5122.8,24948.3,1.3,5124.3,21101.3,20505.50 %,38.28 %,74.26 %,266.6,1961.8,15669.1,10187.05 %,44.88 %,138.02 %,1071.9,2504.0,54021.9,46.3,29293.4,4750.3,20.5,28099.8,284.5,28.4,27948.8,110.4,880.69 %,24.95 %,311.49 %,250.1,6973.7,343.9,1798.16 %,31.46 %,269.62 %,832.6,9216.3,12807.7,2.4,261.5,122.5,1.4,198.2,81.0,2.1,259.0,109.6,9714.56 %,106.19 %,226.62 %,204.0,275.0,248.3,8799.77 %,108.95 %,233.71 %,208.1,284.9,286.3,20.0,1088.6,194.3,14.3,1087.9,90.6,20.1,1086.7,81.3,901.70 %,2.83 %,311.78 %,181.5,30.8,253.6,948.90 %,3.86 %,211.34 %,190.1,42.0,410.7
L110M3,,4052350,2447,403,100.00 %,0.06 %,0.01 %,100.00 %,0.06 %,0.01 %,45026.02,27.19,4.48,2.2,1521.1,1562.3,0.5,1436.5,761.8,0.6,1471.8,694.5,20262.20 %,31.91 %,97.07 %,121.6,469.7,674.1,12561.03 %,34.60 %,148.26 %,278.8,526.3,2316.4,11.3,5709.4,45586.4,1.2,5264.2,26761.3,0.7,5246.3,21234.5,38081.64 %,37.30 %,72.15 %,266.6,1957.0,15320.7,9177.96 %,44.32 %,144.64 %,1035.1,2530.6,65934.9,46.2,29503.3,4691.3,20.5,28531.1,281.9,28.2,28535.3,116.7,886.41 %,24.34 %,283.56 %,250.0,6945.4,330.9,1755.46 %,27.67 %,265.99 %,810.3,8162.5,12478.5,2.2,262.7,116.8,1.4,200.7,69.8,2.2,261.5,85.5,9286.47 %,106.19 %,274.50 %,204.3,277.7,234.7,9304.73 %,108.43 %,306.82 %,208.4,284.9,358.2,20.0,1089.7,191.9,14.2,1089.0,85.7,20.0,1088.2,85.9,905.92 %,2.78 %,286.02 %,181.5,30.3,245.7,948.70 %,3.50 %,223.93 %,190.0,38.1,429.7
L111A1,,4177267,3106,387,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,46414.11,34.51,4.30,2.3,1430.8,1354.1,0.4,1333.7,658.7,0.4,1367.6,619.8,30393.30 %,34.53 %,98.74 %,121.6,472.3,612.0,14804.75 %,38.71 %,145.77 %,343.5,553.8,1973.8,12.1,5333.0,38014.8,1.3,4822.7,23998.2,0.5,4877.9,20070.3,53343.95 %,43.26 %,71.50 %,266.7,2110.3,14350.4,14637.85 %,46.60 %,130.04 %,1774.9,2485.0,49433.9,48.9,27341.6,4948.4,20.5,26143.2,297.2,28.0,25594.4,114.6,892.74 %,26.80 %,302.73 %,250.0,6860.6,346.9,1881.17 %,32.24 %,314.65 %,919.4,8815.1,15570.4,2.5,290.9,94.6,1.5,220.4,52.6,2.3,294.8,64.5,8889.15 %,97.76 %,374.67 %,204.5,288.1,241.7,8454.91 %,102.91 %,319.06 %,208.5,299.3,301.7,20.1,1085.8,197.2,14.2,1085.0,95.7,19.9,1084.4,83.4,913.25 %,3.04 %,302.46 %,181.4,32.9,252.3,945.06 %,3.88 %,213.15 %,190.4,42.1,420.3
L111A2,,4059326,2991,364,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45103.50,33.23,4.04,1.9,1411.1,1545.5,0.4,1311.8,727.5,0.4,1339.7,662.0,30393.30 %,35.34 %,103.14 %,121.6,473.4,682.8,11965.07 %,39.03 %,150.26 %,223.3,550.8,2322.2,10.8,5325.9,44723.5,1.4,4828.3,26214.4,0.7,4895.9,20659.8,38060.46 %,41.04 %,79.91 %,266.4,2009.4,16509.4,10053.16 %,47.50 %,133.90 %,1090.1,2530.0,59883.4,48.1,27100.4,5319.4,20.3,25962.3,252.9,28.0,25501.8,117.9,893.80 %,26.79 %,259.05 %,250.3,6832.3,305.4,1737.62 %,32.10 %,322.74 %,835.4,8698.5,17168.0,2.3,284.5,127.4,1.4,215.2,79.1,2.2,280.7,84.0,9279.73 %,99.14 %,301.37 %,204.2,278.3,253.2,9061.49 %,102.29 %,257.27 %,208.2,291.0,327.8,20.0,1081.8,195.4,14.1,1081.1,86.6,19.8,1080.9,79.5,915.48 %,2.92 %,279.17 %,181.5,31.6,222.0,953.68 %,3.96 %,221.74 %,190.3,42.8,433.4
L111A3,,4069866,2936,362,100.00 %,0.07 %,0.01 %,100.00 %,0.07 %,0.01 %,45220.56,32.62,4.02,2.2,1421.8,1510.1,0.4,1324.2,718.8,0.5,1354.3,761.2,24344.29 %,34.20 %,105.58 %,121.7,463.2,803.6,13945.83 %,39.85 %,146.16 %,310.3,566.7,2207.2,11.4,5388.0,45216.5,1.3,4869.1,26310.1,0.7,4940.7,23045.4,38102.82 %,41.46 %,84.44 %,266.7,2048.5,19459.6,10565.24 %,48.55 %,143.10 %,1205.3,2616.1,64705.9,48.1,27326.1,5513.1,20.4,26054.5,281.7,28.1,25319.1,76.3,889.56 %,26.85 %,385.48 %,250.0,6798.1,293.9,1816.65 %,34.30 %,308.54 %,874.5,9373.6,17009.9,2.4,298.4,121.8,1.5,226.5,65.4,2.2,292.7,69.4,9293.21 %,90.76 %,309.86 %,204.5,265.6,215.2,8748.64 %,96.38 %,316.54 %,209.2,287.6,385.5,20.0,1083.0,194.8,14.2,1082.0,77.2,20.0,1081.0,51.3,909.54 %,3.02 %,411.45 %,181.5,32.6,211.2,950.05 %,4.44 %,216.71 %,190.3,48.1,422.2
L112A1,,4043571,3285,361,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,44928.56,36.50,4.01,2.1,1338.2,1271.7,0.4,1243.5,650.2,0.5,1280.2,612.8,24373.94 %,35.69 %,99.61 %,121.9,456.9,610.4,9935.53 %,40.12 %,145.60 %,205.9,536.9,1851.6,10.1,4959.0,37279.8,1.0,4439.8,23395.3,0.4,4598.4,18716.8,66642.87 %,43.84 %,72.47 %,266.6,2015.7,13564.5,9788.07 %,49.96 %,144.11 %,984.6,2477.6,53725.1,48.3,25274.3,3995.5,20.4,24153.2,230.3,28.0,23414.8,100.6,891.68 %,25.01 %,312.29 %,249.7,5854.9,314.2,1689.68 %,33.08 %,304.13 %,816.2,8360.9,12151.4,2.5,290.4,80.0,1.5,225.0,42.4,2.2,288.1,50.9,9286.47 %,92.73 %,453.81 %,204.3,267.2,231.0,8360.31 %,97.47 %,338.41 %,208.3,283.1,270.8,19.9,1081.3,179.5,14.1,1080.4,79.1,19.9,1079.8,72.0,911.81 %,3.12 %,309.12 %,181.2,33.7,222.6,955.24 %,4.32 %,223.06 %,190.4,46.7,400.4
L112A2,,4193968,3358,398,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,46599.66,37.31,4.42,2.0,1340.0,1298.0,0.4,1245.5,701.7,0.4,1267.3,705.3,30504.49 %,34.95 %,100.30 %,122.0,442.9,707.3,14071.34 %,39.11 %,131.28 %,274.7,524.1,1704.0,11.4,4940.4,37914.7,1.3,4424.7,24369.5,0.8,4564.2,20949.1,33302.90 %,43.02 %,76.10 %,266.4,1963.6,15942.9,14486.09 %,48.87 %,127.40 %,1649.3,2414.3,48302.1,48.4,25219.4,3719.4,20.3,24095.7,208.9,27.9,23284.6,89.5,895.41 %,23.83 %,369.24 %,249.8,5548.9,330.5,1929.59 %,32.00 %,312.89 %,933.0,8069.0,11637.7,2.4,293.7,99.4,1.6,222.5,51.4,2.2,292.3,55.6,9286.47 %,92.61 %,423.45 %,204.3,270.6,235.4,8561.49 %,97.49 %,289.40 %,208.2,286.3,287.8,19.9,1080.2,157.4,14.1,1079.4,67.4,19.8,1079.4,60.5,915.48 %,3.05 %,401.84 %,181.4,32.9,243.2,955.30 %,3.91 %,249.67 %,190.4,42.2,392.9
L112A3,,4020938,3283,348,100.00 %,0.08 %,0.01 %,100.00 %,0.08 %,0.01 %,44676.87,36.48,3.87,2.2,1366.5,1234.4,0.4,1266.3,646.0,0.4,1300.8,614.3,30467.43 %,35.96 %,97.36 %,121.9,467.8,598.0,13013.07 %,40.54 %,141.65 %,286.6,553.9,1748.5,12.0,5019.8,37755.0,1.1,4464.1,23496.3,0.7,4578.0,20099.9,38039.28 %,43.54 %,76.12 %,266.3,1993.1,15299.2,26867.85 %,52.44 %,135.92 %,3213.2,2632.3,51317.6,48.9,25715.9,2870.7,20.5,24436.8,175.7,27.9,23559.0,118.0,894.87 %,25.76 %,229.68 %,249.7,6069.3,271.0,1717.14 %,35.37 %,349.13 %,838.9,9095.1,10022.4,2.5,300.6,106.3,1.7,224.4,71.9,2.3,293.2,87.3,8863.37 %,97.79 %,261.88 %,203.9,286.7,228.6,8192.18 %,96.54 %,256.93 %,207.9,290.2,273.1,20.0,1081.5,152.6,14.2,1080.6,74.9,19.8,1080.5,86.0,916.33 %,3.05 %,226.17 %,181.3,33.0,194.6,949.79 %,3.98 %,237.40 %,190.3,43.1,362.3
L113A1,,4087332,3681,362,100.00 %,0.09 %,0.01 %,100.00 %,0.09 %,0.01 %,45414.72,40.90,4.02,1.8,1218.0,1260.8,0.4,1115.1,636.3,0.5,1141.2,579.7,24373.94 %,39.27 %,92.51 %,121.9,448.2,536.3,11003.15 %,42.97 %,156.18 %,194.5,523.4,1969.1,9.7,4355.8,38741.3,1.0,3807.6,23269.0,0.5,3945.2,19291.5,53225.34 %,48.98 %,69.87 %,266.1,1932.4,13479.1,10049.73 %,54.11 %,157.87 %,977.5,2356.8,61162.2,48.6,23097.0,4830.9,20.3,21916.6,204.5,27.8,21438.1,75.9,898.09 %,24.60 %,361.72 %,249.7,5274.1,274.7,1660.04 %,35.70 %,394.28 %,806.9,8245.9,19047.3,2.2,262.2,129.2,1.4,197.9,75.7,2.2,262.6,89.4,9272.99 %,101.85 %,282.17 %,204.0,267.5,252.3,9278.28 %,107.30 %,271.33 %,208.0,281.3,350.4,20.0,1080.5,183.2,14.1,1079.4,75.2,19.8,1079.4,62.0,918.20 %,3.47 %,313.38 %,181.4,37.5,194.4,953.85 %,4.77 %,221.80 %,190.6,51.6,406.3
L113A2,,4016077,3620,338,100.00 %,0.09 %,0.01 %,100.00 %,0.09 %,0.01 %,44623.14,40.22,3.76,1.9,1239.4,1339.9,0.4,1136.6,677.9,0.5,1154.8,581.4,24344.29 %,37.78 %,105.97 %,121.7,436.3,616.1,7005.00 %,43.60 %,131.61 %,131.5,540.4,1763.4,9.8,4432.1,40014.8,1.1,3877.1,25341.6,0.5,4040.9,20762.3,53254.99 %,48.77 %,77.38 %,266.3,1970.7,16065.2,8050.13 %,55.02 %,122.70 %,791.1,2438.5,49098.1,49.0,23406.9,5050.4,20.4,22209.0,368.0,27.9,21708.2,151.1,895.41 %,24.20 %,220.97 %,249.8,5252.9,333.9,1654.66 %,36.00 %,265.05 %,810.6,8426.6,13385.9,2.4,269.9,139.1,1.5,208.0,83.2,2.2,261.5,95.9,9279.73 %,106.24 %,262.74 %,204.2,277.8,252.0,8639.61 %,106.38 %,253.75 %,208.1,287.1,353.0,20.1,1082.2,236.9,14.1,1081.4,116.6,19.8,1081.6,106.0,915.84 %,3.45 %,230.09 %,181.4,37.3,243.9,949.85 %,4.00 %,189.34 %,190.6,43.3,448.5
L113A3,,4032836,3762,360,100.00 %,0.09 %,0.01 %,100.00 %,0.09 %,0.01 %,44809.25,41.80,4.00,2.2,1226.6,1565.0,0.4,1118.5,748.8,0.6,1135.4,690.3,20286.91 %,37.96 %,101.26 %,121.7,431.0,699.0,12619.47 %,45.75 %,140.90 %,279.1,561.1,2205.1,17.2,4415.7,45197.2,1.1,3831.9,26740.4,0.8,3993.3,21606.3,33284.37 %,48.58 %,75.40 %,266.3,1939.9,16291.6,50586.91 %,57.59 %,136.50 %,8692.4,2543.0,61694.8,50.0,23313.3,6118.1,20.4,22013.2,418.6,27.9,21574.3,84.9,895.94 %,23.94 %,416.75 %,250.0,5165.0,353.8,1771.60 %,38.60 %,285.04 %,886.6,8999.8,17439.4,2.3,270.4,133.0,1.5,206.8,74.5,2.2,270.5,77.8,9279.73 %,98.65 %,354.97 %,204.2,266.8,276.0,8895.19 %,106.38 %,261.00 %,208.0,287.7,347.2,20.1,1080.7,221.3,14.1,1079.7,103.5,19.8,1079.6,59.6,916.06 %,3.35 %,441.66 %,181.5,36.1,263.0,948.99 %,4.44 %,213.35 %,190.6,48.0,472.1
L114A1,,4083801,4276,328,100.00 %,0.10 %,0.01 %,100.00 %,0.10 %,0.01 %,45375.48,47.51,3.64,2.3,1130.4,1530.2,0.3,1032.3,708.1,0.5,1054.5,696.8,24373.94 %,39.30 %,104.43 %,121.9,414.5,727.6,13192.66 %,44.36 %,155.28 %,298.9,501.4,2376.1,10.8,4040.4,45759.0,1.2,3500.6,25460.9,0.6,3687.7,21528.4,44428.58 %,52.59 %,82.32 %,266.6,1939.4,17722.9,11710.02 %,55.89 %,159.28 %,1268.0,2258.1,72885.5,50.4,21685.7,5842.0,20.2,20607.1,273.1,27.6,20471.9,91.4,905.68 %,24.21 %,359.94 %,250.0,4956.8,329.0,1677.98 %,36.33 %,338.63 %,846.2,7878.8,19782.9,2.4,251.7,121.3,1.5,190.0,63.2,2.1,249.3,66.0,9721.62 %,107.46 %,344.59 %,204.2,267.8,227.4,8681.76 %,110.85 %,310.38 %,208.2,279.0,376.6,20.0,1079.0,186.5,14.0,1078.1,85.2,19.6,1078.4,65.8,927.14 %,3.47 %,352.98 %,181.4,37.5,232.4,957.11 %,4.32 %,235.39 %,191.1,46.6,439.0
L114A2,,4020031,4134,359,100.00 %,0.10 %,0.01 %,100.00 %,0.10 %,0.01 %,44666.88,45.93,3.99,2.0,1125.3,1173.1,0.4,1016.5,591.9,0.5,1035.7,525.6,24344.29 %,40.68 %,93.54 %,121.7,421.4,491.6,14311.92 %,47.92 %,150.15 %,279.7,539.2,1761.4,9.4,4051.9,35332.3,1.0,3488.9,21778.0,0.3,3682.3,17029.3,88807.73 %,50.80 %,63.27 %,266.4,1870.6,10774.8,10000.19 %,57.65 %,145.67 %,936.7,2335.9,51469.2,49.7,21618.6,3403.6,20.3,20457.0,242.4,27.7,20205.9,88.3,902.94 %,25.13 %,373.59 %,250.1,5077.8,329.9,1616.02 %,36.89 %,321.24 %,803.2,7975.5,10933.7,2.2,253.5,86.8,1.4,189.2,55.0,1.9,255.4,70.6,10744.95 %,103.96 %,318.15 %,204.2,265.5,224.6,9322.91 %,108.91 %,311.66 %,209.1,276.1,270.6,19.9,1079.5,161.1,14.0,1078.4,82.3,19.6,1078.7,64.4,925.21 %,3.63 %,373.66 %,181.6,39.1,240.8,959.27 %,4.72 %,263.49 %,191.1,51.0,424.6
L114A3,,4188975,4333,393,100.00 %,0.10 %,0.01 %,100.00 %,0.10 %,0.01 %,46544.05,48.14,4.37,1.9,1131.4,1437.9,0.4,1030.0,725.2,0.5,1052.2,713.1,24403.60 %,38.10 %,101.04 %,122.0,400.9,720.5,10661.23 %,45.88 %,146.82 %,206.8,519.1,2111.1,11.2,4048.3,42334.1,1.3,3485.6,25796.1,0.6,3642.9,21609.0,44379.16 %,50.61 %,77.73 %,266.3,1843.6,16797.4,10402.01 %,59.58 %,132.90 %,1162.7,2412.0,56261.3,50.1,21677.7,5347.5,20.2,20549.3,262.2,27.5,20397.8,82.6,909.51 %,24.12 %,399.91 %,250.1,4920.9,330.3,1654.98 %,37.34 %,292.58 %,829.2,8094.2,15645.4,2.4,255.3,236.8,1.5,192.8,101.6,2.1,254.6,134.9,9714.56 %,106.51 %,200.68 %,204.0,271.2,270.7,8830.62 %,111.48 %,788.35 %,208.9,284.6,1867.1,19.9,1085.2,200.6,13.9,1084.3,77.2,19.5,1084.7,62.4,930.31 %,3.59 %,378.10 %,181.6,39.0,235.9,960.95 %,4.14 %,225.04 %,191.2,44.9,451.4
L115M1,,4015044,4425,292,100.00 %,0.11 %,0.01 %,100.00 %,0.11 %,0.01 %,44611.58,49.17,3.24,1.9,1053.0,1573.6,0.3,954.3,795.5,0.4,969.4,799.4,30467.43 %,39.05 %,107.02 %,121.9,378.5,855.5,13216.80 %,47.44 %,128.43 %,255.9,499.6,2020.9,9.6,3757.1,47534.0,0.9,3220.4,27453.5,0.1,3335.8,22194.2,266274.93 %,52.49 %,80.43 %,266.3,1750.8,17850.4,11737.48 %,60.58 %,138.60 %,1128.6,2276.0,65882.6,50.2,20447.4,4457.9,20.4,19399.8,307.0,27.9,19328.2,115.6,894.87 %,25.19 %,260.87 %,249.7,4868.0,301.6,1583.55 %,37.29 %,273.68 %,795.5,7623.8,12200.5,2.3,217.7,137.4,1.5,161.0,74.6,2.2,218.7,109.4,9272.99 %,121.96 %,222.83 %,204.0,266.7,243.9,9092.40 %,127.47 %,327.29 %,211.7,277.5,449.6,20.2,1077.9,217.3,14.1,1076.9,92.9,19.8,1077.9,81.4,916.71 %,3.72 %,265.90 %,181.3,40.1,216.6,948.59 %,4.44 %,206.93 %,191.3,47.8,449.7
