Experiment Name:,Exp_20210224_1

Tube Name:,Sample ID:,All Events ,Picochlorum Events,P2 Events,All Events  % Total,Picochlorum % Total,P2 % Total,All Events  % Parent,Picochlorum % Parent,P2 % Parent,All Events  Events/μL(V),Picochlorum Events/μL(V),P2 Events/μL(V),All Events  Mean FSC-A,Picochlorum Mean FSC-A,P2 Mean FSC-A,All Events  GeoMean FSC-A,Picochlorum GeoMean FSC-A,P2 GeoMean FSC-A,All Events  Median FSC-A,Picochlorum Median FSC-A,P2 Median FSC-A,All Events  rCV FSC-A,Picochlorum rCV FSC-A,P2 rCV FSC-A,All Events  rSD FSC-A,Picochlorum rSD FSC-A,P2 rSD FSC-A,All Events  CV FSC-A,Picochlorum CV FSC-A,P2 CV FSC-A,All Events  SD FSC-A,Picochlorum SD FSC-A,P2 SD FSC-A,All Events  Mean SSC-A,Picochlorum Mean SSC-A,P2 Mean SSC-A,All Events  GeoMean SSC-A,Picochlorum GeoMean SSC-A,P2 GeoMean SSC-A,All Events  Median SSC-A,Picochlorum Median SSC-A,P2 Median SSC-A,All Events  rCV SSC-A,Picochlorum rCV SSC-A,P2 rCV SSC-A,All Events  rSD SSC-A,Picochlorum rSD SSC-A,P2 rSD SSC-A,All Events  CV SSC-A,Picochlorum CV SSC-A,P2 CV SSC-A,All Events  SD SSC-A,Picochlorum SD SSC-A,P2 SD SSC-A,All Events  Mean PC5.5-A,Picochlorum Mean PC5.5-A,P2 Mean PC5.5-A,All Events  GeoMean PC5.5-A,Picochlorum GeoMean PC5.5-A,P2 GeoMean PC5.5-A,All Events  Median PC5.5-A,Picochlorum Median PC5.5-A,P2 Median PC5.5-A,All Events  rCV PC5.5-A,Picochlorum rCV PC5.5-A,P2 rCV PC5.5-A,All Events  rSD PC5.5-A,Picochlorum rSD PC5.5-A,P2 rSD PC5.5-A,All Events  CV PC5.5-A,Picochlorum CV PC5.5-A,P2 CV PC5.5-A,All Events  SD PC5.5-A,Picochlorum SD PC5.5-A,P2 SD PC5.5-A,All Events  Mean PE-A,Picochlorum Mean PE-A,P2 Mean PE-A,All Events  GeoMean PE-A,Picochlorum GeoMean PE-A,P2 GeoMean PE-A,All Events  Median PE-A,Picochlorum Median PE-A,P2 Median PE-A,All Events  rCV PE-A,Picochlorum rCV PE-A,P2 rCV PE-A,All Events  rSD PE-A,Picochlorum rSD PE-A,P2 rSD PE-A,All Events  CV PE-A,Picochlorum CV PE-A,P2 CV PE-A,All Events  SD PE-A,Picochlorum SD PE-A,P2 SD PE-A,All Events  Mean PC5.5-Width,Picochlorum Mean PC5.5-Width,P2 Mean PC5.5-Width,All Events  GeoMean PC5.5-Width,Picochlorum GeoMean PC5.5-Width,P2 GeoMean PC5.5-Width,All Events  Median PC5.5-Width,Picochlorum Median PC5.5-Width,P2 Median PC5.5-Width,All Events  rCV PC5.5-Width,Picochlorum rCV PC5.5-Width,P2 rCV PC5.5-Width,All Events  rSD PC5.5-Width,Picochlorum rSD PC5.5-Width,P2 rSD PC5.5-Width,All Events  CV PC5.5-Width,Picochlorum CV PC5.5-Width,P2 CV PC5.5-Width,All Events  SD PC5.5-Width,Picochlorum SD PC5.5-Width,P2 SD PC5.5-Width
G108A2,,4198134,4206,172,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,46645.78,46.73,1.91,1.8,1275.7,1634.3,0.2,1180.9,765.0,0.2,1204.2,653.2,60712.47 %,34.16 %,100.19 %,121.4,411.3,654.4,12464.70 %,40.87 %,154.89 %,230.5,521.3,2531.3,7.9,4553.5,44246.5,1.1,4181.4,25768.2,0.5,4127.8,18812.5,53166.03 %,35.67 %,63.77 %,265.8,1472.6,11996.5,9228.14 %,45.52 %,138.88 %,733.3,2073.0,61450.8,51.8,24029.0,9177.8,20.4,22849.5,567.8,27.8,22351.4,141.1,895.96 %,27.97 %,272.30 %,249.1,6251.5,384.2,1686.84 %,35.40 %,304.20 %,873.8,8507.4,27919.1,2.3,258.3,169.4,1.5,195.7,79.8,2.2,255.6,81.9,9279.73 %,108.30 %,326.39 %,204.2,276.9,267.3,8880.27 %,110.91 %,254.51 %,208.0,286.4,431.0,20.1,1073.4,293.6,14.1,1072.6,128.0,19.8,1072.4,106.6,913.69 %,3.19 %,275.37 %,180.7,34.2,293.4,946.44 %,3.94 %,174.35 %,190.4,42.2,511.9
G108A3,,4068639,4155,170,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,45207.01,46.17,1.89,2.3,1302.1,1786.5,0.3,1202.7,760.8,0.5,1224.7,771.9,24314.64 %,35.09 %,109.51 %,121.6,429.8,845.3,11537.65 %,42.50 %,159.94 %,261.1,553.4,2857.5,9.3,4598.7,51685.5,1.0,4202.5,27949.7,0.5,4173.0,22215.6,53047.42 %,37.55 %,80.68 %,265.2,1566.8,17924.0,10868.78 %,47.00 %,141.06 %,1009.6,2161.2,72905.8,52.6,24287.1,9336.0,20.4,23045.7,597.9,27.9,22503.3,145.6,893.28 %,27.94 %,256.77 %,249.2,6286.7,374.0,1795.34 %,36.74 %,363.21 %,944.8,8923.9,33909.0,2.4,264.0,184.3,1.6,200.8,111.6,2.3,264.6,138.3,8876.26 %,102.59 %,182.56 %,204.2,271.5,252.5,8529.85 %,107.53 %,238.81 %,208.0,283.9,440.1,20.1,1076.9,276.2,14.1,1076.0,135.7,19.8,1075.5,100.3,913.03 %,3.41 %,252.28 %,181.0,36.7,253.0,948.76 %,4.24 %,185.43 %,190.4,45.7,512.2
G109A1,,4041649,3960,179,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,44907.18,44.00,1.99,2.2,1354.6,1720.9,0.4,1258.7,821.2,0.4,1283.0,661.4,30430.36 %,34.14 %,99.44 %,121.7,438.0,657.7,12564.71 %,40.70 %,141.50 %,271.8,551.3,2435.1,9.4,4957.5,50737.1,1.0,4557.2,28949.9,0.4,4529.2,21716.8,66346.36 %,37.23 %,81.13 %,265.4,1686.2,17618.9,11331.78 %,44.61 %,131.42 %,1069.4,2211.4,66677.4,52.6,25242.7,7890.0,20.5,24054.2,529.5,28.1,23640.3,153.1,886.39 %,26.29 %,261.46 %,249.1,6214.1,400.3,1743.56 %,34.66 %,260.01 %,917.7,8748.5,20514.7,2.4,287.0,189.7,1.5,217.0,117.4,2.2,278.5,112.9,9266.25 %,98.21 %,221.54 %,203.9,273.5,250.1,8665.14 %,100.93 %,198.88 %,208.6,289.6,377.3,20.2,1082.8,267.1,14.2,1082.0,130.3,20.0,1081.4,100.7,906.27 %,3.25 %,272.92 %,180.8,35.1,274.7,943.81 %,3.86 %,178.67 %,190.3,41.8,477.2
G109A2,,4065631,3965,168,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,45173.67,44.06,1.87,2.2,1344.1,1474.9,0.3,1248.5,679.0,0.4,1260.8,681.8,30430.36 %,33.91 %,109.41 %,121.7,427.6,745.9,12998.12 %,41.57 %,150.16 %,282.6,558.8,2214.8,8.1,4897.9,39397.4,1.1,4505.7,23696.0,0.1,4478.8,20571.4,265237.08 %,35.99 %,70.51 %,265.2,1612.0,14504.6,8985.43 %,44.19 %,150.61 %,729.4,2164.3,59336.9,52.1,25073.8,7889.5,20.4,23876.5,613.1,27.8,23244.0,174.4,895.96 %,26.51 %,236.84 %,249.1,6161.7,413.1,1691.62 %,35.28 %,233.87 %,881.0,8846.7,18451.3,2.4,275.0,166.4,1.6,211.5,112.1,2.3,272.2,113.4,8869.82 %,99.29 %,203.28 %,204.0,270.3,230.6,8728.89 %,102.89 %,203.46 %,208.0,282.9,338.5,20.1,1084.0,303.8,14.1,1083.1,157.2,19.7,1082.6,126.1,917.13 %,3.31 %,233.83 %,180.9,35.8,294.8,947.92 %,4.28 %,170.69 %,190.4,46.4,518.6
G109A3,,4020894,3848,138,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,44676.55,42.76,1.53,1.8,1331.4,2114.1,0.3,1241.4,891.7,0.4,1248.2,809.5,30393.30 %,33.32 %,102.77 %,121.6,415.9,832.0,10802.48 %,40.09 %,149.35 %,197.6,533.7,3157.5,8.4,4828.9,59546.5,1.0,4433.9,31252.6,0.2,4421.1,24473.1,132840.95 %,36.65 %,81.15 %,265.7,1620.5,19858.8,9560.40 %,45.04 %,142.79 %,801.8,2174.9,85024.6,51.5,24803.8,11978.5,20.5,23645.4,737.7,27.9,23052.1,192.5,894.34 %,26.32 %,200.57 %,249.5,6067.4,386.0,1692.81 %,34.86 %,243.26 %,871.4,8647.1,29139.4,2.5,271.4,315.2,1.6,206.6,138.5,2.2,267.1,130.4,9272.99 %,103.83 %,209.54 %,204.0,277.3,273.2,9095.57 %,106.42 %,309.30 %,223.4,288.9,975.0,20.1,1077.4,363.0,14.2,1076.6,168.3,19.8,1075.6,144.2,914.65 %,3.24 %,193.85 %,181.2,34.9,279.4,946.56 %,3.95 %,151.46 %,190.5,42.6,549.8
G110A1,,4044491,4066,191,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,44938.84,45.18,2.12,2.2,1372.9,1545.1,0.3,1273.1,726.5,0.4,1290.1,656.4,30430.36 %,35.01 %,96.06 %,121.7,451.7,630.5,11762.97 %,41.79 %,164.52 %,253.7,573.8,2542.0,8.8,5086.7,42422.2,1.1,4651.7,24608.4,0.3,4687.0,19278.5,88511.22 %,37.93 %,64.97 %,265.5,1777.7,12524.4,8441.50 %,45.48 %,150.18 %,743.2,2313.3,63707.5,53.0,25296.1,6698.8,20.4,24118.7,376.1,27.8,23477.2,142.7,896.49 %,25.26 %,243.64 %,249.2,5929.8,347.7,1710.07 %,34.97 %,375.23 %,905.6,8846.9,25135.7,2.4,293.2,161.5,1.5,222.5,88.6,2.1,291.8,109.0,9714.56 %,94.17 %,278.02 %,204.0,274.8,303.0,8804.53 %,99.77 %,258.77 %,208.1,292.5,417.8,20.1,1081.2,257.8,14.1,1080.3,127.1,19.7,1079.3,108.9,916.64 %,3.15 %,249.60 %,180.8,34.0,271.9,950.23 %,4.17 %,175.73 %,190.6,45.1,453.0
G110A2,,4039773,4113,179,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,44886.28,45.70,1.99,2.1,1357.5,1470.7,0.3,1265.2,672.0,0.3,1281.7,670.2,40524.40 %,33.92 %,100.85 %,121.6,434.7,675.9,11705.39 %,40.22 %,148.08 %,249.6,546.0,2177.7,9.6,5010.9,40602.7,1.2,4585.9,24009.3,0.5,4605.0,18293.8,53166.03 %,36.40 %,68.44 %,265.8,1676.1,12519.5,13020.84 %,45.88 %,135.03 %,1250.3,2299.2,54825.4,53.2,25070.8,6637.3,20.3,23943.4,369.5,27.7,23301.4,180.6,901.34 %,24.67 %,184.63 %,249.7,5747.9,333.4,1871.02 %,34.50 %,300.74 %,996.0,8650.0,19961.1,2.5,296.6,172.2,1.5,225.7,94.2,2.2,289.8,95.7,9286.47 %,94.70 %,276.84 %,204.3,274.4,264.9,8485.32 %,97.95 %,218.09 %,208.5,290.5,375.5,20.0,1077.1,240.6,14.0,1076.3,123.2,19.6,1076.1,139.2,922.54 %,3.26 %,179.25 %,181.2,35.1,249.5,952.99 %,3.73 %,181.82 %,190.8,40.2,437.5
G110A3,,4120067,4133,190,100.00 %,0.10 %,0.00 %,100.00 %,0.10 %,0.00 %,45778.51,45.92,2.11,2.2,1372.0,1290.4,0.3,1273.6,643.7,0.4,1285.4,607.9,30356.24 %,34.53 %,100.47 %,121.4,443.9,610.8,11902.45 %,40.83 %,143.34 %,259.6,560.2,1849.6,9.3,5147.0,33343.9,1.2,4698.8,21904.6,0.4,4652.3,18352.0,66383.42 %,37.61 %,66.26 %,265.5,1749.8,12159.9,9704.57 %,46.35 %,129.51 %,903.5,2385.5,43184.3,53.1,25403.4,5471.5,20.4,24204.8,328.8,27.7,23365.5,131.0,900.26 %,24.91 %,292.56 %,249.4,5819.2,383.3,1727.95 %,35.23 %,266.89 %,918.1,8949.6,14603.0,2.5,316.1,141.0,1.6,238.7,83.2,2.3,302.5,89.3,8889.15 %,91.95 %,248.70 %,204.5,278.1,222.1,8332.58 %,92.91 %,256.02 %,208.3,293.7,361.0,20.1,1078.2,233.0,14.1,1077.3,96.8,19.7,1076.6,91.0,919.89 %,3.24 %,297.12 %,181.1,34.8,270.5,948.46 %,4.13 %,190.65 %,190.6,44.6,444.3
G111A1,,4038214,4502,152,100.00 %,0.11 %,0.00 %,100.00 %,0.11 %,0.00 %,44868.96,50.02,1.69,2.1,1328.0,1687.9,0.3,1235.8,683.2,0.3,1248.1,693.9,40474.98 %,33.75 %,110.81 %,121.4,421.3,768.9,9541.69 %,40.70 %,177.88 %,195.6,540.5,3002.3,9.2,4885.7,46977.3,1.0,4457.4,25985.0,0.4,4543.8,22423.9,66420.48 %,37.60 %,74.52 %,265.7,1708.5,16711.0,10381.95 %,45.12 %,157.39 %,953.3,2204.5,73935.2,54.7,24217.6,8786.1,20.5,23182.5,398.4,27.8,22609.1,89.9,897.56 %,23.27 %,422.85 %,249.5,5262.0,380.1,1732.02 %,34.14 %,318.04 %,947.2,8268.8,27942.8,2.4,273.6,158.6,1.5,209.2,70.1,2.3,271.5,48.4,8863.37 %,101.15 %,451.21 %,203.9,274.6,218.6,8768.48 %,104.82 %,281.05 %,208.1,286.8,445.8,20.2,1079.2,248.2,14.1,1078.2,101.2,19.7,1077.4,62.7,918.91 %,3.21 %,437.46 %,181.2,34.6,274.2,945.85 %,4.57 %,206.95 %,191.0,49.3,513.7
G111A2,,4014673,4292,161,100.00 %,0.11 %,0.00 %,100.00 %,0.11 %,0.00 %,44607.41,47.69,1.79,2.1,1331.1,1739.6,0.3,1236.7,701.5,0.3,1256.2,606.4,40474.98 %,34.15 %,102.81 %,121.4,429.0,623.4,11549.08 %,41.06 %,163.78 %,243.9,546.5,2849.2,11.1,4944.0,48108.3,1.1,4508.9,25750.8,0.4,4570.2,18838.2,66383.42 %,37.22 %,71.19 %,265.5,1700.9,13411.0,28374.58 %,46.51 %,154.83 %,3153.4,2299.5,74486.9,54.0,24353.0,8989.8,20.2,23278.0,557.1,27.6,22568.2,109.7,903.53 %,24.12 %,334.50 %,249.4,5443.1,366.9,2107.76 %,35.12 %,298.69 %,1138.6,8552.5,26851.3,2.4,281.1,245.5,1.4,214.6,115.7,2.0,279.2,107.1,10200.29 %,98.76 %,263.16 %,204.0,275.7,281.8,8832.14 %,102.94 %,278.27 %,208.2,289.3,683.2,20.0,1079.8,274.6,14.0,1079.1,126.7,19.6,1078.4,75.1,923.92 %,3.23 %,351.65 %,181.0,34.8,264.2,953.63 %,3.80 %,185.53 %,190.7,41.1,509.4
G111A3,,4088253,4462,162,100.00 %,0.11 %,0.00 %,100.00 %,0.11 %,0.00 %,45425.09,49.58,1.80,2.1,1343.7,1857.5,0.3,1249.8,748.9,0.3,1258.8,712.2,40524.40 %,33.90 %,112.34 %,121.6,426.7,800.1,11120.13 %,40.87 %,165.26 %,239.0,549.2,3069.8,9.1,4924.8,50893.1,1.1,4466.8,27232.8,0.1,4553.8,20526.4,265681.88 %,38.33 %,79.68 %,265.7,1745.5,16354.7,8590.87 %,47.28 %,151.90 %,779.5,2328.5,77309.1,53.9,24315.8,10050.4,20.3,23225.4,535.5,27.5,22472.8,173.4,906.81 %,24.26 %,189.53 %,249.4,5452.3,328.5,1684.47 %,34.71 %,288.86 %,908.5,8440.4,29031.9,2.4,275.9,215.0,1.5,208.1,134.6,2.3,274.1,155.6,8876.26 %,98.45 %,181.75 %,204.2,269.9,282.8,8777.84 %,102.01 %,215.03 %,208.2,281.5,462.3,20.0,1078.5,303.6,14.0,1077.6,144.1,19.5,1077.0,114.7,926.13 %,3.27 %,195.08 %,181.0,35.2,223.8,953.46 %,4.26 %,159.40 %,190.8,45.9,484.0
G112A1,,4100307,4915,164,100.00 %,0.12 %,0.00 %,100.00 %,0.12 %,0.00 %,45558.90,54.61,1.82,2.4,1244.9,1340.0,0.3,1150.0,669.8,0.4,1163.3,624.1,30356.24 %,35.74 %,94.77 %,121.4,415.7,591.4,13124.04 %,42.64 %,145.80 %,316.5,530.8,1953.8,8.4,4444.0,38675.4,0.8,3971.5,24114.2,0.0,4124.6,19850.7,####,42.80 %,68.57 %,265.8,1765.3,13611.1,9272.75 %,50.36 %,130.34 %,778.6,2238.2,50407.6,54.2,22636.3,5658.8,20.3,21603.0,344.3,27.6,20957.3,80.6,903.53 %,24.47 %,420.21 %,249.4,5129.2,338.5,1617.92 %,35.09 %,298.85 %,877.6,7942.0,16911.5,2.3,268.7,167.5,1.5,203.5,83.0,2.1,265.1,98.6,9728.68 %,103.97 %,228.97 %,204.3,275.6,225.7,8956.48 %,107.16 %,223.33 %,208.1,287.9,374.1,20.0,1080.3,211.3,14.0,1079.4,101.9,19.6,1078.9,63.1,925.26 %,3.49 %,395.89 %,181.1,37.6,249.9,956.45 %,4.37 %,213.55 %,191.1,47.2,451.2
G112A2,,4029123,4936,160,100.00 %,0.12 %,0.00 %,100.00 %,0.12 %,0.00 %,44767.88,54.84,1.78,2.1,1240.7,1773.5,0.4,1147.7,765.7,0.5,1157.2,634.6,24225.68 %,35.23 %,100.38 %,121.1,407.7,637.0,6423.93 %,42.75 %,160.15 %,132.6,530.3,2840.3,9.0,4453.6,52632.9,0.9,3977.9,28101.3,0.1,4117.1,22197.1,265830.10 %,42.74 %,80.01 %,265.8,1759.6,17759.3,8094.81 %,51.34 %,149.92 %,724.6,2286.6,78907.4,55.0,22659.8,7900.2,20.4,21632.1,664.7,27.5,20939.2,212.9,906.81 %,24.47 %,201.43 %,249.4,5123.0,428.8,1619.63 %,35.54 %,248.48 %,890.3,8054.0,19630.2,2.3,277.0,168.2,1.4,212.7,100.3,2.1,274.5,120.9,9721.62 %,96.48 %,214.94 %,204.2,264.8,260.0,8981.69 %,102.79 %,222.84 %,208.1,284.8,374.8,20.1,1080.9,331.1,14.0,1079.9,172.6,19.5,1078.9,138.5,926.55 %,3.46 %,219.93 %,181.0,37.3,304.5,952.16 %,4.30 %,160.43 %,191.2,46.5,531.1
G112A3,,4059910,4977,168,100.00 %,0.12 %,0.00 %,100.00 %,0.12 %,0.00 %,45109.89,55.30,1.87,3.3,1238.0,1262.1,0.3,1145.5,647.1,0.3,1152.4,557.2,40524.40 %,34.66 %,93.87 %,121.6,399.4,523.1,16207.94 %,42.59 %,143.80 %,537.0,527.2,1814.9,12.3,4447.2,36988.7,0.8,3964.6,23118.1,-0.1,4053.8,17032.9,265533.59 %,44.13 %,72.67 %,265.5,1788.9,12377.5,51909.54 %,51.73 %,128.81 %,6408.9,2300.3,47645.3,55.0,22615.5,4247.4,20.3,21573.8,298.3,27.6,20884.8,127.6,902.99 %,24.41 %,274.97 %,249.2,5097.2,350.9,1655.27 %,35.88 %,271.25 %,909.9,8114.9,11521.0,2.4,268.6,140.0,1.5,202.3,84.2,2.1,260.3,70.9,9714.56 %,104.29 %,364.02 %,204.0,271.5,258.3,8652.41 %,107.34 %,248.84 %,208.0,288.3,348.4,20.1,1077.3,216.6,14.0,1076.4,101.9,19.6,1075.5,95.1,922.57 %,3.36 %,273.58 %,180.9,36.2,260.1,950.98 %,4.24 %,211.42 %,191.1,45.7,458.0
G113A1,,4181409,5677,125,100.00 %,0.14 %,0.00 %,100.00 %,0.14 %,0.00 %,46459.92,63.08,1.39,2.2,1144.3,1410.7,0.2,1050.9,716.5,0.3,1063.7,645.7,40524.40 %,35.58 %,103.44 %,121.6,378.5,667.9,11104.65 %,44.06 %,132.68 %,238.9,504.2,1871.8,8.6,4098.9,39137.6,0.9,3621.7,24194.8,0.1,3789.8,20702.1,265533.67 %,46.17 %,75.86 %,265.5,1749.9,15705.0,14328.42 %,52.81 %,130.90 %,1237.7,2164.5,51230.1,56.3,21324.2,5368.1,20.4,20317.2,485.5,27.6,19631.0,113.7,903.53 %,24.69 %,305.39 %,249.4,4846.2,347.2,1712.31 %,36.82 %,240.76 %,963.9,7851.4,12924.0,2.3,256.8,205.5,1.5,193.1,127.7,2.0,255.4,152.3,10200.29 %,109.54 %,191.77 %,204.0,279.8,292.1,9103.31 %,111.13 %,190.68 %,208.2,285.4,391.9,20.2,1071.7,262.0,14.1,1070.6,130.8,19.6,1069.5,97.1,923.42 %,3.64 %,264.19 %,180.9,38.9,256.5,947.07 %,4.72 %,191.49 %,191.3,50.6,501.6
G113A2,,4193226,5708,175,100.00 %,0.14 %,0.00 %,100.00 %,0.14 %,0.00 %,46591.30,63.42,1.94,2.0,1149.3,1186.4,0.2,1054.6,575.1,0.2,1078.1,599.3,60638.34 %,36.33 %,99.47 %,121.3,391.7,596.2,11738.80 %,44.01 %,150.70 %,238.6,505.8,1788.0,8.3,4144.6,34386.5,0.9,3661.4,21691.7,0.1,3794.1,18224.5,265385.35 %,46.18 %,70.93 %,265.4,1752.1,12926.5,7903.29 %,53.97 %,133.34 %,659.0,2236.7,45851.2,56.0,21350.0,5822.6,20.3,20401.2,440.9,27.7,19825.4,172.7,899.19 %,25.19 %,177.11 %,249.1,4994.5,305.9,1584.90 %,35.10 %,266.58 %,888.2,7493.9,15521.9,2.4,257.7,163.9,1.5,191.5,101.9,2.3,250.1,126.5,8869.82 %,108.45 %,222.57 %,204.0,271.2,281.5,8615.15 %,108.93 %,223.32 %,207.9,280.7,366.0,20.1,1071.4,254.4,13.9,1070.4,141.8,19.6,1069.8,133.0,921.52 %,3.66 %,158.14 %,180.9,39.2,210.4,952.44 %,4.46 %,170.77 %,191.3,47.7,434.4
G113A3,,4072293,5584,125,100.00 %,0.14 %,0.00 %,100.00 %,0.14 %,0.00 %,45247.60,62.04,1.39,2.3,1164.3,1518.5,0.3,1073.2,722.9,0.3,1085.5,663.9,40376.14 %,35.83 %,96.92 %,121.1,389.0,643.4,11736.81 %,43.64 %,157.39 %,264.9,508.1,2389.9,8.6,4137.5,42234.7,0.7,3649.2,24537.4,-0.1,3823.8,19389.9,265237.06 %,45.77 %,64.72 %,265.2,1750.0,12549.9,10478.66 %,52.84 %,154.11 %,896.1,2186.4,65089.8,56.4,21501.5,6957.9,20.2,20491.4,636.3,27.2,19912.2,228.2,915.72 %,24.88 %,196.92 %,249.1,4954.5,449.4,1608.89 %,35.69 %,236.20 %,907.0,7674.4,16434.4,2.4,254.2,220.4,1.5,192.2,107.7,2.2,253.7,120.9,9266.25 %,104.20 %,240.36 %,203.9,264.3,290.6,8658.00 %,109.75 %,221.68 %,207.8,278.9,488.6,20.0,1077.2,301.8,13.9,1076.1,171.2,19.3,1076.1,159.8,935.88 %,3.55 %,219.46 %,180.8,38.1,350.7,957.39 %,4.71 %,170.94 %,191.4,50.7,516.0
G114A1,,4072485,6115,149,100.00 %,0.15 %,0.00 %,100.00 %,0.15 %,0.00 %,45249.83,67.94,1.66,2.0,1067.5,1766.0,0.2,970.4,822.7,0.2,976.7,807.4,60564.21 %,37.80 %,109.86 %,121.1,369.2,887.0,13154.33 %,47.53 %,135.78 %,268.2,507.4,2397.8,8.6,3815.5,53752.1,0.8,3336.5,30290.0,-0.2,3463.3,24031.6,132915.09 %,50.54 %,77.22 %,265.8,1750.2,18557.4,8609.98 %,55.88 %,129.16 %,738.4,2132.3,69424.1,56.3,19590.5,6269.6,20.3,18573.6,477.4,27.5,18079.0,162.2,907.35 %,26.33 %,215.99 %,249.5,4759.9,350.3,1529.07 %,38.92 %,266.64 %,861.1,7624.8,16717.4,2.5,235.2,411.0,1.6,172.9,115.2,2.4,233.6,130.1,8500.24 %,117.73 %,177.32 %,204.0,275.0,230.7,8215.99 %,120.89 %,603.30 %,208.6,284.3,2479.7,20.2,1070.0,288.8,13.9,1068.8,140.1,19.5,1068.7,111.7,928.40 %,3.78 %,234.45 %,181.1,40.4,262.0,951.71 %,4.78 %,167.06 %,191.9,51.2,482.5
G114A2,,4029316,5881,146,100.00 %,0.15 %,0.00 %,100.00 %,0.15 %,0.00 %,44770.15,65.34,1.62,2.8,1072.7,1776.7,0.2,973.0,819.5,0.3,979.5,735.0,40474.98 %,38.33 %,109.72 %,121.4,375.4,806.5,16443.56 %,47.75 %,139.66 %,466.8,512.3,2481.4,9.2,3760.5,50036.8,0.9,3281.3,27418.0,0.0,3399.7,21337.4,####,49.64 %,84.84 %,266.1,1687.5,18101.7,13000.32 %,56.68 %,137.23 %,1193.7,2131.5,68663.1,55.6,19613.1,7637.4,20.4,18583.9,743.9,27.5,17920.0,188.0,907.89 %,26.38 %,235.07 %,249.7,4726.8,441.8,1539.57 %,38.85 %,233.25 %,856.4,7620.5,17813.9,2.3,238.9,289.7,1.4,178.0,155.6,2.0,233.7,174.6,10215.11 %,114.51 %,142.53 %,204.3,267.6,248.9,9212.54 %,118.20 %,239.45 %,208.3,282.4,693.6,20.1,1071.3,335.1,14.0,1070.1,177.4,19.5,1069.3,133.2,929.84 %,3.86 %,246.77 %,181.2,41.2,328.8,953.10 %,5.19 %,156.55 %,191.9,55.6,524.6
G114A3,,4130244,6231,161,100.00 %,0.15 %,0.00 %,100.00 %,0.15 %,0.00 %,45891.53,69.23,1.79,2.0,1069.7,1810.5,0.2,970.7,846.6,0.2,977.5,838.5,60786.60 %,38.65 %,104.73 %,121.6,377.8,878.1,13043.84 %,47.89 %,134.31 %,266.7,512.3,2431.6,18.5,3812.0,53593.3,1.0,3314.5,28947.2,0.1,3423.8,24332.7,265978.39 %,52.11 %,85.77 %,266.0,1784.0,20871.2,99563.05 %,56.82 %,137.22 %,18384.7,2166.0,73540.2,56.8,19547.4,7219.3,20.5,18533.1,589.1,27.3,18001.2,113.1,914.54 %,26.30 %,370.45 %,249.7,4734.8,419.0,1797.38 %,38.42 %,218.98 %,1021.7,7509.9,15809.1,2.5,243.6,205.6,1.5,184.0,128.9,2.3,241.5,139.0,8876.26 %,108.48 %,219.83 %,204.2,262.0,305.6,8419.06 %,113.72 %,188.65 %,208.3,277.0,387.8,20.3,1070.3,300.1,14.1,1069.2,120.8,19.4,1069.4,74.0,935.29 %,3.96 %,401.60 %,181.2,42.3,297.0,947.64 %,4.68 %,184.78 %,192.0,50.1,554.5
G115A1,,4060616,6425,132,100.00 %,0.16 %,0.00 %,100.00 %,0.16 %,0.00 %,45117.91,71.39,1.47,1.7,1011.8,1461.3,0.1,917.0,772.5,0.1,923.4,648.3,121721.46 %,38.04 %,93.26 %,121.7,351.2,604.6,11069.49 %,48.07 %,143.99 %,190.8,486.4,2104.2,7.7,3580.5,41413.8,0.9,3116.1,25134.4,0.1,3209.5,20927.6,265978.42 %,50.73 %,73.81 %,266.0,1628.3,15446.5,9161.79 %,57.18 %,140.66 %,705.4,2047.3,58251.4,56.7,18874.9,7974.0,20.3,17906.3,663.6,27.3,17311.3,211.6,914.00 %,27.04 %,200.21 %,249.5,4681.3,423.7,1499.76 %,37.97 %,229.69 %,849.6,7167.0,18315.2,2.4,219.1,163.2,1.5,161.3,94.4,2.3,218.5,81.1,8882.71 %,121.12 %,329.72 %,204.3,264.6,267.2,8814.75 %,126.99 %,253.63 %,208.3,278.3,414.0,20.2,1070.6,323.0,13.9,1069.4,159.2,19.4,1069.4,149.8,935.37 %,3.97 %,193.47 %,181.2,42.4,289.8,951.92 %,4.89 %,152.86 %,192.2,52.4,493.8
